,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2012
17624,Butte,10,6.6,39.76168,-121.84047,06007,6.6
17625,Butte,11,13.5,39.76168,-121.84047,06007,13.5
17626,Butte,12,9.8,39.76168,-121.84047,06007,9.8
17627,Butte,12,4.1,39.76168,-121.84047,06007,4.1
17628,Butte,10,3.2,39.76168,-121.84047,06007,3.2
17629,Butte,11,17.3,39.76168,-121.84047,06007,17.3
17630,Butte,12,6.7,39.76168,-121.84047,06007,6.7
17631,Butte,12,4.7,39.76168,-121.84047,06007,4.7
17632,Butte,11,3.9,39.76168,-121.84047,06007,3.9
17633,Butte,11,4.8,39.76168,-121.84047,06007,4.8
17634,Butte,12,10.8,39.76168,-121.84047,06007,10.8
17635,Butte,10,4.3,39.76168,-121.84047,06007,4.3
17636,Butte,11,8,39.76168,-121.84047,06007,8.0
17637,Butte,12,11.5,39.76168,-121.84047,06007,11.5
17638,Butte,11,4.3,39.76168,-121.84047,06007,4.3
17639,Butte,12,20.7,39.76168,-121.84047,06007,20.7
17640,Butte,12,2.9,39.76168,-121.84047,06007,2.9
17641,Butte,11,7.3,39.76168,-121.84047,06007,7.3
17642,Butte,11,9,39.76168,-121.84047,06007,9.0
17643,Butte,12,2.3,39.76168,-121.84047,06007,2.3
17644,Butte,11,17.6,39.76168,-121.84047,06007,17.6
17645,Butte,11,22.5,39.76168,-121.84047,06007,22.5
26270,Colusa,1,5.3,39.18919,-121.99887,06011,5.3
26271,Colusa,2,4.5,39.18919,-121.99887,06011,4.5
26272,Colusa,11,6,39.18919,-121.99887,06011,6.0
26273,Colusa,6,3,39.18919,-121.99887,06011,3.0
26274,Colusa,12,5,39.18919,-121.99887,06011,5.0
26275,Colusa,12,3.8,39.18919,-121.99887,06011,3.8
26276,Colusa,11,8.2,39.18919,-121.99887,06011,8.2
26277,Colusa,9,9.4,39.18919,-121.99887,06011,9.4
26278,Colusa,10,6.9,39.18919,-121.99887,06011,6.9
26279,Colusa,9,5.5,39.18919,-121.99887,06011,5.5
26280,Colusa,5,6.2,39.18919,-121.99887,06011,6.2
26281,Colusa,10,2.3,39.18919,-121.99887,06011,2.3
26282,Colusa,5,6.4,39.18919,-121.99887,06011,6.4
26283,Colusa,3,1,39.18919,-121.99887,06011,1.0
26284,Colusa,4,2.3,39.18919,-121.99887,06011,2.3
26285,Colusa,5,2.6,39.18919,-121.99887,06011,2.6
26286,Colusa,9,1,39.18919,-121.99887,06011,1.0
26287,Colusa,1,3.5,39.18919,-121.99887,06011,3.5
26288,Colusa,7,15.8,39.18919,-121.99887,06011,15.8
26289,Colusa,1,19.9,39.18919,-121.99887,06011,19.9
26290,Colusa,5,6.8,39.18919,-121.99887,06011,6.8
26291,Colusa,3,4.9,39.18919,-121.99887,06011,4.9
26292,Colusa,7,14.1,39.18919,-121.99887,06011,14.1
26293,Colusa,3,1,39.18919,-121.99887,06011,1.0
26294,Colusa,2,5.3,39.18919,-121.99887,06011,5.3
26295,Colusa,2,1,39.18919,-121.99887,06011,1.0
26296,Colusa,9,9.1,39.18919,-121.99887,06011,9.1
26297,Colusa,12,20.8,39.18919,-121.99887,06011,20.8
26298,Colusa,1,13.9,39.18919,-121.99887,06011,13.9
26299,Colusa,1,11.5,39.18919,-121.99887,06011,11.5
26300,Colusa,10,4.7,39.18919,-121.99887,06011,4.7
26301,Colusa,11,5.3,39.18919,-121.99887,06011,5.3
26302,Colusa,11,5.8,39.18919,-121.99887,06011,5.8
26303,Colusa,1,10.6,39.18919,-121.99887,06011,10.6
26304,Colusa,6,4,39.18919,-121.99887,06011,4.0
26305,Colusa,5,4.6,39.18919,-121.99887,06011,4.6
26306,Colusa,3,4.2,39.18919,-121.99887,06011,4.2
26307,Colusa,2,6.4,39.18919,-121.99887,06011,6.4
26308,Colusa,4,2.5,39.18919,-121.99887,06011,2.5
26309,Colusa,8,14.3,39.18919,-121.99887,06011,14.3
26310,Colusa,1,12.3,39.18919,-121.99887,06011,12.3
26311,Colusa,6,3.7,39.18919,-121.99887,06011,3.7
26312,Colusa,6,3.6,39.18919,-121.99887,06011,3.6
26313,Colusa,6,4.1,39.18919,-121.99887,06011,4.1
26314,Colusa,7,15.6,39.18919,-121.99887,06011,15.6
26315,Colusa,7,11.1,39.18919,-121.99887,06011,11.1
26316,Colusa,8,6.3,39.18919,-121.99887,06011,6.3
26317,Colusa,10,10.5,39.18919,-121.99887,06011,10.5
26318,Colusa,4,2,39.18919,-121.99887,06011,2.0
26319,Colusa,1,3.4,39.18919,-121.99887,06011,3.4
26320,Colusa,7,18,39.18919,-121.99887,06011,18.0
26321,Colusa,8,6.9,39.18919,-121.99887,06011,6.9
26322,Colusa,3,5,39.18919,-121.99887,06011,5.0
26323,Colusa,8,23.8,39.18919,-121.99887,06011,23.8
26324,Colusa,10,4.4,39.18919,-121.99887,06011,4.4
26325,Colusa,12,3.3,39.18919,-121.99887,06011,3.3
26326,Colusa,2,4,39.18919,-121.99887,06011,4.0
26327,Colusa,4,5.8,39.18919,-121.99887,06011,5.8
26328,Colusa,11,10,39.18919,-121.99887,06011,10.0
34329,Contra Costa,3,2.5,37.936013,-122.026154,06013,2.5
34330,Contra Costa,12,4.3,37.936013,-122.026154,06013,4.3
34331,Contra Costa,12,5.3,37.936013,-122.026154,06013,5.3
34332,Contra Costa,11,5.8,37.936013,-122.026154,06013,5.8
34333,Contra Costa,1,4.1,37.936013,-122.026154,06013,4.1
34334,Contra Costa,10,2.9,37.936013,-122.026154,06013,2.9
34335,Contra Costa,2,3,37.936013,-122.026154,06013,3.0
34336,Contra Costa,12,3,37.936013,-122.026154,06013,3.0
34337,Contra Costa,10,7.5,37.936013,-122.026154,06013,7.5
34338,Contra Costa,3,3,37.936013,-122.026154,06013,3.0
34339,Contra Costa,12,8,37.936013,-122.026154,06013,8.0
34340,Contra Costa,10,5.8,37.936013,-122.026154,06013,5.8
34341,Contra Costa,2,5.9,37.936013,-122.026154,06013,5.9
34342,Contra Costa,10,3.5,37.936013,-122.026154,06013,3.5
34343,Contra Costa,3,.9,37.936013,-122.026154,06013,0.9
34344,Contra Costa,11,3.3,37.936013,-122.026154,06013,3.3
34345,Contra Costa,1,5.8,37.936013,-122.026154,06013,5.8
34346,Contra Costa,3,5.6,37.936013,-122.026154,06013,5.6
34347,Contra Costa,3,1.8,37.936013,-122.026154,06013,1.8
34348,Contra Costa,2,4.8,37.936013,-122.026154,06013,4.8
34349,Contra Costa,2,6.8,37.936013,-122.026154,06013,6.8
34350,Contra Costa,10,3.4,37.936013,-122.026154,06013,3.4
34351,Contra Costa,3,5.3,37.936013,-122.026154,06013,5.3
34352,Contra Costa,10,9.1,37.936013,-122.026154,06013,9.1
34353,Contra Costa,10,3.9,37.936013,-122.026154,06013,3.9
34354,Contra Costa,12,13.7,37.936013,-122.026154,06013,13.7
34355,Contra Costa,10,3.5,37.936013,-122.026154,06013,3.5
34356,Contra Costa,3,3.9,37.936013,-122.026154,06013,3.9
34357,Contra Costa,1,11.4,37.936013,-122.026154,06013,11.4
34358,Contra Costa,12,7,37.936013,-122.026154,06013,7.0
34359,Contra Costa,1,6.6,37.936013,-122.026154,06013,6.6
34360,Contra Costa,2,3.8,37.936013,-122.026154,06013,3.8
34361,Contra Costa,12,5.9,37.936013,-122.026154,06013,5.9
34362,Contra Costa,11,6.5,37.936013,-122.026154,06013,6.5
34363,Contra Costa,11,2.5,37.936013,-122.026154,06013,2.5
34364,Contra Costa,3,4.8,37.936013,-122.026154,06013,4.8
34365,Contra Costa,3,3.8,37.936013,-122.026154,06013,3.8
34366,Contra Costa,10,7,37.936013,-122.026154,06013,7.0
34367,Contra Costa,2,3,37.936013,-122.026154,06013,3.0
34368,Contra Costa,2,5.4,37.936013,-122.026154,06013,5.4
34369,Contra Costa,2,4,37.936013,-122.026154,06013,4.0
34370,Contra Costa,2,5.7,37.936013,-122.026154,06013,5.7
34371,Contra Costa,3,.8,37.936013,-122.026154,06013,0.8
34372,Contra Costa,11,8,37.936013,-122.026154,06013,8.0
34373,Contra Costa,11,12.7,37.936013,-122.026154,06013,12.7
34374,Contra Costa,2,14.6,37.936013,-122.026154,06013,14.6
34375,Contra Costa,12,3,37.936013,-122.026154,06013,3.0
34376,Contra Costa,1,4.3,37.936013,-122.026154,06013,4.3
34377,Contra Costa,10,4,37.936013,-122.026154,06013,4.0
34378,Contra Costa,2,4.3,37.936013,-122.026154,06013,4.3
34379,Contra Costa,2,17,37.936013,-122.026154,06013,17.0
34380,Contra Costa,11,1.5,37.936013,-122.026154,06013,1.5
34381,Contra Costa,12,7.3,37.936013,-122.026154,06013,7.3
34382,Contra Costa,3,8.7,37.936013,-122.026154,06013,8.7
34383,Contra Costa,1,5.3,37.936013,-122.026154,06013,5.3
34384,Contra Costa,1,8.8,37.936013,-122.026154,06013,8.8
34385,Contra Costa,11,4.7,37.936013,-122.026154,06013,4.7
34386,Contra Costa,12,7.5,37.936013,-122.026154,06013,7.5
34387,Contra Costa,1,9.2,37.936013,-122.026154,06013,9.2
34388,Contra Costa,3,5,37.936013,-122.026154,06013,5.0
34389,Contra Costa,3,2.5,37.936013,-122.026154,06013,2.5
34390,Contra Costa,10,1.6,37.936013,-122.026154,06013,1.6
34391,Contra Costa,3,4,37.936013,-122.026154,06013,4.0
34392,Contra Costa,10,3.6,37.936013,-122.026154,06013,3.6
34393,Contra Costa,3,2.5,37.936013,-122.026154,06013,2.5
34394,Contra Costa,10,4.4,37.936013,-122.026154,06013,4.4
34395,Contra Costa,2,16.8,37.936013,-122.026154,06013,16.8
34396,Contra Costa,2,5.3,37.936013,-122.026154,06013,5.3
34397,Contra Costa,10,6.9,37.936013,-122.026154,06013,6.9
34398,Contra Costa,3,2.6,37.936013,-122.026154,06013,2.6
34399,Contra Costa,12,3.3,37.936013,-122.026154,06013,3.3
34400,Contra Costa,12,7.8,37.936013,-122.026154,06013,7.8
34401,Contra Costa,12,18.9,37.936013,-122.026154,06013,18.9
34402,Contra Costa,3,1.3,37.936013,-122.026154,06013,1.3
34403,Contra Costa,10,6.7,37.936013,-122.026154,06013,6.7
34404,Contra Costa,11,5.2,37.936013,-122.026154,06013,5.2
34405,Contra Costa,1,3.7,37.936013,-122.026154,06013,3.7
34406,Contra Costa,2,3.5,37.936013,-122.026154,06013,3.5
34407,Contra Costa,2,5.5,37.936013,-122.026154,06013,5.5
34408,Contra Costa,11,22.2,37.936013,-122.026154,06013,22.2
34409,Contra Costa,12,11.6,37.936013,-122.026154,06013,11.6
34410,Contra Costa,3,2.7,37.936013,-122.026154,06013,2.7
34411,Contra Costa,3,5,37.936013,-122.026154,06013,5.0
34412,Contra Costa,2,3.9,37.936013,-122.026154,06013,3.9
34413,Contra Costa,10,3,37.936013,-122.026154,06013,3.0
34414,Contra Costa,12,3.2,37.936013,-122.026154,06013,3.2
34415,Contra Costa,11,2.5,37.936013,-122.026154,06013,2.5
34416,Contra Costa,2,5,37.936013,-122.026154,06013,5.0
34417,Contra Costa,11,7.8,37.936013,-122.026154,06013,7.8
34418,Contra Costa,2,14.7,37.936013,-122.026154,06013,14.7
34419,Contra Costa,10,3.1,37.936013,-122.026154,06013,3.1
34420,Contra Costa,3,5.7,37.936013,-122.026154,06013,5.7
34421,Contra Costa,10,4.8,37.936013,-122.026154,06013,4.8
34422,Contra Costa,1,5.2,37.936013,-122.026154,06013,5.2
34423,Contra Costa,1,5.8,37.936013,-122.026154,06013,5.8
34424,Contra Costa,12,3.4,37.936013,-122.026154,06013,3.4
34425,Contra Costa,3,5,37.936013,-122.026154,06013,5.0
34426,Contra Costa,12,2,37.936013,-122.026154,06013,2.0
34427,Contra Costa,1,5.7,37.936013,-122.026154,06013,5.7
34428,Contra Costa,12,7.6,37.936013,-122.026154,06013,7.6
34429,Contra Costa,2,7.9,37.936013,-122.026154,06013,7.9
34430,Contra Costa,12,4.3,37.936013,-122.026154,06013,4.3
34431,Contra Costa,2,3.5,37.936013,-122.026154,06013,3.5
34432,Contra Costa,3,7.4,37.936013,-122.026154,06013,7.4
34433,Contra Costa,10,4.9,37.936013,-122.026154,06013,4.9
34434,Contra Costa,1,5.8,37.936013,-122.026154,06013,5.8
34435,Contra Costa,10,6.6,37.936013,-122.026154,06013,6.6
34436,Contra Costa,12,7.7,37.936013,-122.026154,06013,7.7
34437,Contra Costa,3,10.2,37.936013,-122.026154,06013,10.2
34438,Contra Costa,2,2.3,37.936013,-122.026154,06013,2.3
34439,Contra Costa,1,22.5,37.936013,-122.026154,06013,22.5
34440,Contra Costa,3,2.4,37.936013,-122.026154,06013,2.4
34441,Contra Costa,1,13,37.936013,-122.026154,06013,13.0
34442,Contra Costa,3,3.1,37.936013,-122.026154,06013,3.1
34443,Contra Costa,12,3,37.936013,-122.026154,06013,3.0
34444,Contra Costa,12,6.3,37.936013,-122.026154,06013,6.3
34445,Contra Costa,3,1.3,37.936013,-122.026154,06013,1.3
34446,Contra Costa,11,3.8,37.936013,-122.026154,06013,3.8
34447,Contra Costa,12,7,37.936013,-122.026154,06013,7.0
34448,Contra Costa,2,8.6,37.936013,-122.026154,06013,8.6
34449,Contra Costa,10,10,37.936013,-122.026154,06013,10.0
34450,Contra Costa,11,11,37.936013,-122.026154,06013,11.0
34451,Contra Costa,11,6.8,37.936013,-122.026154,06013,6.8
34452,Contra Costa,1,7.7,37.936013,-122.026154,06013,7.7
34453,Contra Costa,1,10.2,37.936013,-122.026154,06013,10.2
34454,Contra Costa,2,3.5,37.936013,-122.026154,06013,3.5
34455,Contra Costa,10,5.5,37.936013,-122.026154,06013,5.5
34456,Contra Costa,2,3.9,37.936013,-122.026154,06013,3.9
34457,Contra Costa,2,4.2,37.936013,-122.026154,06013,4.2
34458,Contra Costa,11,4.2,37.936013,-122.026154,06013,4.2
34459,Contra Costa,12,5,37.936013,-122.026154,06013,5.0
34460,Contra Costa,1,4,37.936013,-122.026154,06013,4.0
34461,Contra Costa,2,6.5,37.936013,-122.026154,06013,6.5
34462,Contra Costa,10,4.8,37.936013,-122.026154,06013,4.8
34463,Contra Costa,11,9,37.936013,-122.026154,06013,9.0
34464,Contra Costa,11,10.3,37.936013,-122.026154,06013,10.3
34465,Contra Costa,11,5.6,37.936013,-122.026154,06013,5.6
34466,Contra Costa,12,14.2,37.936013,-122.026154,06013,14.2
34467,Contra Costa,1,18.5,37.936013,-122.026154,06013,18.5
34468,Contra Costa,1,18.9,37.936013,-122.026154,06013,18.9
34469,Contra Costa,12,4.3,37.936013,-122.026154,06013,4.3
34470,Contra Costa,3,5.3,37.936013,-122.026154,06013,5.3
34471,Contra Costa,1,20.2,37.936013,-122.026154,06013,20.2
34472,Contra Costa,1,13.3,37.936013,-122.026154,06013,13.3
34473,Contra Costa,11,3.1,37.936013,-122.026154,06013,3.1
34474,Contra Costa,10,5.6,37.936013,-122.026154,06013,5.6
34475,Contra Costa,11,5.3,37.936013,-122.026154,06013,5.3
34476,Contra Costa,1,6.1,37.936013,-122.026154,06013,6.1
34477,Contra Costa,3,2.7,37.936013,-122.026154,06013,2.7
34478,Contra Costa,1,4.3,37.936013,-122.026154,06013,4.3
34479,Contra Costa,11,19,37.936013,-122.026154,06013,19.0
34480,Contra Costa,11,5.2,37.936013,-122.026154,06013,5.2
34481,Contra Costa,1,6.3,37.936013,-122.026154,06013,6.3
34482,Contra Costa,12,9.7,37.936013,-122.026154,06013,9.7
34483,Contra Costa,1,13.5,37.936013,-122.026154,06013,13.5
34484,Contra Costa,1,8.7,37.936013,-122.026154,06013,8.7
34485,Contra Costa,11,3.3,37.936013,-122.026154,06013,3.3
34486,Contra Costa,10,6.2,37.936013,-122.026154,06013,6.2
34487,Contra Costa,1,30,37.936013,-122.026154,06013,30.0
34488,Contra Costa,1,7.1,37.936013,-122.026154,06013,7.1
34489,Contra Costa,11,22.8,37.936013,-122.026154,06013,22.8
34490,Contra Costa,10,6.6,37.936013,-122.026154,06013,6.6
34491,Contra Costa,2,4.5,37.936013,-122.026154,06013,4.5
34492,Contra Costa,3,3.6,37.936013,-122.026154,06013,3.6
34493,Contra Costa,1,25.6,37.936013,-122.026154,06013,25.6
34494,Contra Costa,11,11.2,37.936013,-122.026154,06013,11.2
34495,Contra Costa,12,3.9,37.936013,-122.026154,06013,3.9
34496,Contra Costa,3,3.2,37.936013,-122.026154,06013,3.2
34497,Contra Costa,11,32.2,37.936013,-122.026154,06013,32.2
34498,Contra Costa,10,2.9,37.936013,-122.026154,06013,2.9
34499,Contra Costa,11,10.6,37.936013,-122.026154,06013,10.6
34500,Contra Costa,11,8.5,37.936013,-122.026154,06013,8.5
34501,Contra Costa,12,2.1,37.936013,-122.026154,06013,2.1
34502,Contra Costa,10,2.7,37.936013,-122.026154,06013,2.7
34503,Contra Costa,8,11.3,37.936013,-122.026154,06013,11.3
34504,Contra Costa,8,3.3,37.936013,-122.026154,06013,3.3
34505,Contra Costa,8,9.3,37.936013,-122.026154,06013,9.3
34506,Contra Costa,9,6.1,37.936013,-122.026154,06013,6.1
34507,Contra Costa,5,15.8,37.936013,-122.026154,06013,15.8
34508,Contra Costa,5,3.6,37.936013,-122.026154,06013,3.6
34509,Contra Costa,6,3.1,37.936013,-122.026154,06013,3.1
34510,Contra Costa,9,8.2,37.936013,-122.026154,06013,8.2
34511,Contra Costa,6,14.9,37.936013,-122.026154,06013,14.9
34512,Contra Costa,4,4.2,37.936013,-122.026154,06013,4.2
34513,Contra Costa,5,9.1,37.936013,-122.026154,06013,9.1
34514,Contra Costa,4,5.4,37.936013,-122.026154,06013,5.4
34515,Contra Costa,7,2,37.936013,-122.026154,06013,2.0
34516,Contra Costa,7,7.1,37.936013,-122.026154,06013,7.1
34517,Contra Costa,5,7.7,37.936013,-122.026154,06013,7.7
34518,Contra Costa,5,7.2,37.936013,-122.026154,06013,7.2
34519,Contra Costa,7,13.5,37.936013,-122.026154,06013,13.5
34520,Contra Costa,4,7.2,37.936013,-122.026154,06013,7.2
34521,Contra Costa,7,5.2,37.936013,-122.026154,06013,5.2
34522,Contra Costa,6,5.3,37.936013,-122.026154,06013,5.3
34523,Contra Costa,9,7.4,37.936013,-122.026154,06013,7.4
34524,Contra Costa,9,6.9,37.936013,-122.026154,06013,6.9
34525,Contra Costa,8,6.5,37.936013,-122.026154,06013,6.5
34526,Contra Costa,6,7.9,37.936013,-122.026154,06013,7.9
34527,Contra Costa,5,8.8,37.936013,-122.026154,06013,8.8
34528,Contra Costa,8,9.4,37.936013,-122.026154,06013,9.4
34529,Contra Costa,8,5,37.936013,-122.026154,06013,5.0
34530,Contra Costa,4,2.8,37.936013,-122.026154,06013,2.8
34531,Contra Costa,6,2.5,37.936013,-122.026154,06013,2.5
34532,Contra Costa,5,4.1,37.936013,-122.026154,06013,4.1
34533,Contra Costa,5,5.4,37.936013,-122.026154,06013,5.4
34534,Contra Costa,5,2.5,37.936013,-122.026154,06013,2.5
34535,Contra Costa,7,4.6,37.936013,-122.026154,06013,4.6
34536,Contra Costa,8,7.5,37.936013,-122.026154,06013,7.5
34537,Contra Costa,9,6.7,37.936013,-122.026154,06013,6.7
34538,Contra Costa,6,2.5,37.936013,-122.026154,06013,2.5
34539,Contra Costa,8,2.8,37.936013,-122.026154,06013,2.8
34540,Contra Costa,4,7.4,37.936013,-122.026154,06013,7.4
34541,Contra Costa,9,6.2,37.936013,-122.026154,06013,6.2
34542,Contra Costa,7,10.6,37.936013,-122.026154,06013,10.6
34543,Contra Costa,7,5.7,37.936013,-122.026154,06013,5.7
34544,Contra Costa,8,7.1,37.936013,-122.026154,06013,7.1
34545,Contra Costa,9,7.1,37.936013,-122.026154,06013,7.1
34546,Contra Costa,9,6.3,37.936013,-122.026154,06013,6.3
34547,Contra Costa,4,5.9,37.936013,-122.026154,06013,5.9
34548,Contra Costa,7,4.5,37.936013,-122.026154,06013,4.5
34549,Contra Costa,4,4.3,37.936013,-122.026154,06013,4.3
34550,Contra Costa,7,6.4,37.936013,-122.026154,06013,6.4
34551,Contra Costa,6,2.8,37.936013,-122.026154,06013,2.8
34552,Contra Costa,4,6.6,37.936013,-122.026154,06013,6.6
34553,Contra Costa,5,13,37.936013,-122.026154,06013,13.0
34554,Contra Costa,6,2.5,37.936013,-122.026154,06013,2.5
34555,Contra Costa,7,5.2,37.936013,-122.026154,06013,5.2
34556,Contra Costa,8,3.5,37.936013,-122.026154,06013,3.5
34557,Contra Costa,4,7.1,37.936013,-122.026154,06013,7.1
34558,Contra Costa,8,2.9,37.936013,-122.026154,06013,2.9
34559,Contra Costa,4,2.8,37.936013,-122.026154,06013,2.8
34560,Contra Costa,9,12.8,37.936013,-122.026154,06013,12.8
34561,Contra Costa,9,7.6,37.936013,-122.026154,06013,7.6
34562,Contra Costa,6,6,37.936013,-122.026154,06013,6.0
34563,Contra Costa,10,2,37.936013,-122.026154,06013,2.0
34564,Contra Costa,11,2.5,37.936013,-122.026154,06013,2.5
34565,Contra Costa,11,7.8,37.936013,-122.026154,06013,7.8
34566,Contra Costa,8,9.3,37.936013,-122.026154,06013,9.3
34567,Contra Costa,12,3.4,37.936013,-122.026154,06013,3.4
34568,Contra Costa,5,14.4,37.936013,-122.026154,06013,14.4
34569,Contra Costa,12,7.6,37.936013,-122.026154,06013,7.6
34570,Contra Costa,5,3,37.936013,-122.026154,06013,3.0
34571,Contra Costa,3,7.7,37.936013,-122.026154,06013,7.7
34572,Contra Costa,6,2.8,37.936013,-122.026154,06013,2.8
34573,Contra Costa,9,7.8,37.936013,-122.026154,06013,7.8
34574,Contra Costa,6,15.2,37.936013,-122.026154,06013,15.2
34575,Contra Costa,3,2,37.936013,-122.026154,06013,2.0
34576,Contra Costa,4,3.5,37.936013,-122.026154,06013,3.5
34577,Contra Costa,11,7.1,37.936013,-122.026154,06013,7.1
34578,Contra Costa,6,5.6,37.936013,-122.026154,06013,5.6
34579,Contra Costa,1,3.8,37.936013,-122.026154,06013,3.8
34580,Contra Costa,11,8.7,37.936013,-122.026154,06013,8.7
34581,Contra Costa,9,8.5,37.936013,-122.026154,06013,8.5
34582,Contra Costa,8,6.1,37.936013,-122.026154,06013,6.1
34583,Contra Costa,1,6.5,37.936013,-122.026154,06013,6.5
34584,Contra Costa,6,7.6,37.936013,-122.026154,06013,7.6
34585,Contra Costa,5,7.9,37.936013,-122.026154,06013,7.9
34586,Contra Costa,8,9.1,37.936013,-122.026154,06013,9.1
34587,Contra Costa,10,6.1,37.936013,-122.026154,06013,6.1
34588,Contra Costa,1,25.7,37.936013,-122.026154,06013,25.7
34589,Contra Costa,6,2.4,37.936013,-122.026154,06013,2.4
34590,Contra Costa,5,5.2,37.936013,-122.026154,06013,5.2
34591,Contra Costa,2,9.7,37.936013,-122.026154,06013,9.7
34592,Contra Costa,10,3.3,37.936013,-122.026154,06013,3.3
34593,Contra Costa,5,2.9,37.936013,-122.026154,06013,2.9
34594,Contra Costa,7,5.3,37.936013,-122.026154,06013,5.3
34595,Contra Costa,8,6.9,37.936013,-122.026154,06013,6.9
34596,Contra Costa,9,7.3,37.936013,-122.026154,06013,7.3
34597,Contra Costa,8,3.4,37.936013,-122.026154,06013,3.4
34598,Contra Costa,10,4.1,37.936013,-122.026154,06013,4.1
34599,Contra Costa,4,6.9,37.936013,-122.026154,06013,6.9
34600,Contra Costa,7,6.5,37.936013,-122.026154,06013,6.5
34601,Contra Costa,2,3.1,37.936013,-122.026154,06013,3.1
34602,Contra Costa,12,5.6,37.936013,-122.026154,06013,5.6
34603,Contra Costa,11,6.8,37.936013,-122.026154,06013,6.8
34604,Contra Costa,3,4.5,37.936013,-122.026154,06013,4.5
34605,Contra Costa,9,6.9,37.936013,-122.026154,06013,6.9
34606,Contra Costa,9,7.1,37.936013,-122.026154,06013,7.1
34607,Contra Costa,2,5.8,37.936013,-122.026154,06013,5.8
34608,Contra Costa,4,5.9,37.936013,-122.026154,06013,5.9
