,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2014
33509,Butte,1,22.1,39.76168,-121.84047,06007,22.1
33510,Butte,3,5,39.76168,-121.84047,06007,5.0
33511,Butte,6,10.8,39.76168,-121.84047,06007,10.8
33512,Butte,12,5.7,39.76168,-121.84047,06007,5.7
33513,Butte,3,11,39.76168,-121.84047,06007,11.0
33514,Butte,10,4.3,39.76168,-121.84047,06007,4.3
33515,Butte,11,15.8,39.76168,-121.84047,06007,15.8
33516,Butte,6,4.9,39.76168,-121.84047,06007,4.9
33517,Butte,1,14.6,39.76168,-121.84047,06007,14.6
33518,Butte,2,7.4,39.76168,-121.84047,06007,7.4
33519,Butte,4,6,39.76168,-121.84047,06007,6.0
33520,Butte,9,10.1,39.76168,-121.84047,06007,10.1
33521,Butte,9,3.1,39.76168,-121.84047,06007,3.1
33522,Butte,7,5.8,39.76168,-121.84047,06007,5.8
33523,Butte,5,10.2,39.76168,-121.84047,06007,10.2
33524,Butte,12,3.5,39.76168,-121.84047,06007,3.5
33525,Butte,7,5.5,39.76168,-121.84047,06007,5.5
33526,Butte,12,15,39.76168,-121.84047,06007,15.0
33527,Butte,1,15.9,39.76168,-121.84047,06007,15.9
33528,Butte,6,11.5,39.76168,-121.84047,06007,11.5
33529,Butte,8,6.1,39.76168,-121.84047,06007,6.1
33530,Butte,1,13.5,39.76168,-121.84047,06007,13.5
33531,Butte,9,2.6,39.76168,-121.84047,06007,2.6
33532,Butte,12,12.8,39.76168,-121.84047,06007,12.8
33533,Butte,2,3.8,39.76168,-121.84047,06007,3.8
33534,Butte,6,7.1,39.76168,-121.84047,06007,7.1
33535,Butte,12,8.3,39.76168,-121.84047,06007,8.3
33536,Butte,5,6.4,39.76168,-121.84047,06007,6.4
33537,Butte,8,4,39.76168,-121.84047,06007,4.0
33538,Butte,7,9.9,39.76168,-121.84047,06007,9.9
33539,Butte,11,7.8,39.76168,-121.84047,06007,7.8
33540,Butte,8,14,39.76168,-121.84047,06007,14.0
33541,Butte,8,4.8,39.76168,-121.84047,06007,4.8
33542,Butte,12,7.6,39.76168,-121.84047,06007,7.6
33543,Butte,1,32,39.76168,-121.84047,06007,32.0
33544,Butte,10,5,39.76168,-121.84047,06007,5.0
33545,Butte,10,2,39.76168,-121.84047,06007,2.0
33546,Butte,5,5.6,39.76168,-121.84047,06007,5.6
33547,Butte,7,10.8,39.76168,-121.84047,06007,10.8
33548,Butte,1,3.5,39.76168,-121.84047,06007,3.5
33549,Butte,11,5.7,39.76168,-121.84047,06007,5.7
33550,Butte,5,5.5,39.76168,-121.84047,06007,5.5
33551,Butte,9,13.4,39.76168,-121.84047,06007,13.4
33552,Butte,11,17.4,39.76168,-121.84047,06007,17.4
33553,Butte,12,6.3,39.76168,-121.84047,06007,6.3
33554,Butte,7,4.6,39.76168,-121.84047,06007,4.6
33555,Butte,8,9.1,39.76168,-121.84047,06007,9.1
33556,Butte,9,5.2,39.76168,-121.84047,06007,5.2
33557,Butte,4,2,39.76168,-121.84047,06007,2.0
33558,Butte,3,5.3,39.76168,-121.84047,06007,5.3
33559,Butte,5,6,39.76168,-121.84047,06007,6.0
33560,Butte,8,13.9,39.76168,-121.84047,06007,13.9
33561,Butte,11,25.3,39.76168,-121.84047,06007,25.3
33562,Butte,4,4.4,39.76168,-121.84047,06007,4.4
33563,Butte,10,7.5,39.76168,-121.84047,06007,7.5
33564,Butte,1,13.9,39.76168,-121.84047,06007,13.9
33565,Butte,5,9.5,39.76168,-121.84047,06007,9.5
33566,Butte,6,7.7,39.76168,-121.84047,06007,7.7
33567,Butte,10,7.2,39.76168,-121.84047,06007,7.2
33568,Butte,10,6.5,39.76168,-121.84047,06007,6.5
33569,Butte,6,9.7,39.76168,-121.84047,06007,9.7
33570,Butte,4,3.9,39.76168,-121.84047,06007,3.9
33571,Butte,12,6.3,39.76168,-121.84047,06007,6.3
33572,Butte,6,10.9,39.76168,-121.84047,06007,10.9
33573,Butte,6,7.8,39.76168,-121.84047,06007,7.8
33574,Butte,1,32.1,39.76168,-121.84047,06007,32.1
33575,Butte,3,2.3,39.76168,-121.84047,06007,2.3
33576,Butte,5,2.7,39.76168,-121.84047,06007,2.7
33577,Butte,8,22,39.76168,-121.84047,06007,22.0
33578,Butte,4,7.5,39.76168,-121.84047,06007,7.5
33579,Butte,6,7.9,39.76168,-121.84047,06007,7.9
33580,Butte,1,17.5,39.76168,-121.84047,06007,17.5
33581,Butte,12,5.3,39.76168,-121.84047,06007,5.3
33582,Butte,4,7,39.76168,-121.84047,06007,7.0
33583,Butte,12,5,39.76168,-121.84047,06007,5.0
33584,Butte,7,14.2,39.76168,-121.84047,06007,14.2
33585,Butte,2,5.2,39.76168,-121.84047,06007,5.2
33586,Butte,9,4.2,39.76168,-121.84047,06007,4.2
33587,Butte,12,1,39.76168,-121.84047,06007,1.0
33588,Butte,3,3,39.76168,-121.84047,06007,3.0
33589,Butte,8,6,39.76168,-121.84047,06007,6.0
33590,Butte,9,6.5,39.76168,-121.84047,06007,6.5
33591,Butte,2,6.3,39.76168,-121.84047,06007,6.3
33592,Butte,10,6.5,39.76168,-121.84047,06007,6.5
33593,Butte,12,10.1,39.76168,-121.84047,06007,10.1
33594,Butte,3,5,39.76168,-121.84047,06007,5.0
33595,Butte,12,3.6,39.76168,-121.84047,06007,3.6
33596,Butte,9,10,39.76168,-121.84047,06007,10.0
33597,Butte,1,6,39.76168,-121.84047,06007,6.0
33598,Butte,9,7.2,39.76168,-121.84047,06007,7.2
33599,Butte,12,8.6,39.76168,-121.84047,06007,8.6
33600,Butte,7,3.2,39.76168,-121.84047,06007,3.2
33601,Butte,11,10.3,39.76168,-121.84047,06007,10.3
33602,Butte,6,3.7,39.76168,-121.84047,06007,3.7
33603,Butte,2,3.5,39.76168,-121.84047,06007,3.5
33604,Butte,7,7.8,39.76168,-121.84047,06007,7.8
33605,Butte,2,3.2,39.76168,-121.84047,06007,3.2
33606,Butte,5,10.2,39.76168,-121.84047,06007,10.2
33607,Butte,9,5.7,39.76168,-121.84047,06007,5.7
33608,Butte,1,9.8,39.76168,-121.84047,06007,9.8
33609,Butte,4,4.6,39.76168,-121.84047,06007,4.6
33610,Butte,10,7.5,39.76168,-121.84047,06007,7.5
33611,Butte,3,3.5,39.76168,-121.84047,06007,3.5
33612,Butte,10,2.5,39.76168,-121.84047,06007,2.5
33613,Butte,2,2,39.76168,-121.84047,06007,2.0
33614,Butte,10,3.1,39.76168,-121.84047,06007,3.1
33615,Butte,2,15.8,39.76168,-121.84047,06007,15.8
33616,Butte,10,6.5,39.76168,-121.84047,06007,6.5
33617,Butte,9,3.2,39.76168,-121.84047,06007,3.2
33618,Butte,6,11.7,39.76168,-121.84047,06007,11.7
33619,Butte,8,7,39.76168,-121.84047,06007,7.0
33620,Butte,7,4,39.76168,-121.84047,06007,4.0
33621,Butte,9,7.7,39.76168,-121.84047,06007,7.7
33622,Butte,3,3.3,39.76168,-121.84047,06007,3.3
33623,Butte,10,7,39.76168,-121.84047,06007,7.0
33624,Butte,5,20.4,39.76168,-121.84047,06007,20.4
33625,Butte,11,5.7,39.76168,-121.84047,06007,5.7
33626,Butte,3,1,39.76168,-121.84047,06007,1.0
33627,Butte,1,14.5,39.76168,-121.84047,06007,14.5
33628,Butte,6,10,39.76168,-121.84047,06007,10.0
33629,Butte,3,1,39.76168,-121.84047,06007,1.0
33630,Butte,4,6.8,39.76168,-121.84047,06007,6.8
33631,Butte,3,2,39.76168,-121.84047,06007,2.0
33632,Butte,3,3.3,39.76168,-121.84047,06007,3.3
33633,Butte,6,10.5,39.76168,-121.84047,06007,10.5
33634,Butte,5,2.8,39.76168,-121.84047,06007,2.8
33635,Butte,1,17.3,39.76168,-121.84047,06007,17.3
33636,Butte,4,4,39.76168,-121.84047,06007,4.0
33637,Butte,4,6.1,39.76168,-121.84047,06007,6.1
33638,Butte,9,10.7,39.76168,-121.84047,06007,10.7
33639,Butte,4,4.4,39.76168,-121.84047,06007,4.4
33640,Butte,8,11.4,39.76168,-121.84047,06007,11.4
33641,Butte,5,4.3,39.76168,-121.84047,06007,4.3
33642,Butte,11,11.7,39.76168,-121.84047,06007,11.7
33643,Butte,10,10,39.76168,-121.84047,06007,10.0
33644,Butte,10,4,39.76168,-121.84047,06007,4.0
33645,Butte,3,3.7,39.76168,-121.84047,06007,3.7
33646,Butte,9,25.5,39.76168,-121.84047,06007,25.5
33647,Butte,5,5.1,39.76168,-121.84047,06007,5.1
33648,Butte,2,9.4,39.76168,-121.84047,06007,9.4
33649,Butte,2,8.1,39.76168,-121.84047,06007,8.1
33650,Butte,2,2,39.76168,-121.84047,06007,2.0
33651,Butte,5,3.8,39.76168,-121.84047,06007,3.8
33652,Butte,2,9,39.76168,-121.84047,06007,9.0
33653,Butte,10,6.4,39.76168,-121.84047,06007,6.4
33654,Butte,6,13,39.76168,-121.84047,06007,13.0
33655,Butte,10,7.6,39.76168,-121.84047,06007,7.6
33656,Butte,2,7.2,39.76168,-121.84047,06007,7.2
33657,Butte,8,7.4,39.76168,-121.84047,06007,7.4
33658,Butte,6,16.1,39.76168,-121.84047,06007,16.1
33659,Butte,5,6.7,39.76168,-121.84047,06007,6.7
33660,Butte,10,5.8,39.76168,-121.84047,06007,5.8
33661,Butte,8,9.4,39.76168,-121.84047,06007,9.4
33662,Butte,6,3.4,39.76168,-121.84047,06007,3.4
33663,Butte,12,12.8,39.76168,-121.84047,06007,12.8
33664,Butte,3,4.8,39.76168,-121.84047,06007,4.8
33665,Butte,6,10.9,39.76168,-121.84047,06007,10.9
33666,Butte,3,4,39.76168,-121.84047,06007,4.0
33667,Butte,1,22.4,39.76168,-121.84047,06007,22.4
33668,Butte,10,8.8,39.76168,-121.84047,06007,8.8
33669,Butte,11,7.4,39.76168,-121.84047,06007,7.4
33670,Butte,8,6,39.76168,-121.84047,06007,6.0
33671,Butte,12,3.6,39.76168,-121.84047,06007,3.6
33672,Butte,10,7.4,39.76168,-121.84047,06007,7.4
33673,Butte,2,3,39.76168,-121.84047,06007,3.0
33674,Butte,11,7.3,39.76168,-121.84047,06007,7.3
33675,Butte,7,9.3,39.76168,-121.84047,06007,9.3
33676,Butte,4,4,39.76168,-121.84047,06007,4.0
33677,Butte,6,4.3,39.76168,-121.84047,06007,4.3
33678,Butte,2,14.5,39.76168,-121.84047,06007,14.5
33679,Butte,6,3,39.76168,-121.84047,06007,3.0
33680,Butte,11,13.4,39.76168,-121.84047,06007,13.4
33681,Butte,12,13.7,39.76168,-121.84047,06007,13.7
33682,Butte,1,15.8,39.76168,-121.84047,06007,15.8
33683,Butte,4,2.4,39.76168,-121.84047,06007,2.4
33684,Butte,11,12.1,39.76168,-121.84047,06007,12.1
33685,Butte,12,12.9,39.76168,-121.84047,06007,12.9
33686,Butte,5,3,39.76168,-121.84047,06007,3.0
33687,Butte,10,3.3,39.76168,-121.84047,06007,3.3
33688,Butte,7,7.3,39.76168,-121.84047,06007,7.3
33689,Butte,11,12.5,39.76168,-121.84047,06007,12.5
33690,Butte,1,22.3,39.76168,-121.84047,06007,22.3
33691,Butte,6,4.2,39.76168,-121.84047,06007,4.2
33692,Butte,7,6,39.76168,-121.84047,06007,6.0
33693,Butte,10,4.9,39.76168,-121.84047,06007,4.9
33694,Butte,5,7.7,39.76168,-121.84047,06007,7.7
33695,Butte,4,3.7,39.76168,-121.84047,06007,3.7
33696,Butte,8,8.7,39.76168,-121.84047,06007,8.7
33697,Butte,5,6.7,39.76168,-121.84047,06007,6.7
33698,Butte,4,4.5,39.76168,-121.84047,06007,4.5
33699,Butte,11,10.2,39.76168,-121.84047,06007,10.2
33700,Butte,12,3.1,39.76168,-121.84047,06007,3.1
33701,Butte,4,2.7,39.76168,-121.84047,06007,2.7
33702,Butte,2,4.4,39.76168,-121.84047,06007,4.4
33703,Butte,9,7.2,39.76168,-121.84047,06007,7.2
33704,Butte,5,5.8,39.76168,-121.84047,06007,5.8
33705,Butte,9,9.4,39.76168,-121.84047,06007,9.4
33706,Butte,11,10.2,39.76168,-121.84047,06007,10.2
33707,Butte,10,9.1,39.76168,-121.84047,06007,9.1
33708,Butte,8,8.8,39.76168,-121.84047,06007,8.8
33709,Butte,9,9.1,39.76168,-121.84047,06007,9.1
33710,Butte,5,3.1,39.76168,-121.84047,06007,3.1
33711,Butte,6,17.8,39.76168,-121.84047,06007,17.8
33712,Butte,10,4,39.76168,-121.84047,06007,4.0
33713,Butte,1,19.7,39.76168,-121.84047,06007,19.7
33714,Butte,6,10.4,39.76168,-121.84047,06007,10.4
33715,Butte,3,2.5,39.76168,-121.84047,06007,2.5
33716,Butte,7,10.9,39.76168,-121.84047,06007,10.9
33717,Butte,1,19.3,39.76168,-121.84047,06007,19.3
33718,Butte,2,4.8,39.76168,-121.84047,06007,4.8
33719,Butte,11,8.9,39.76168,-121.84047,06007,8.9
33720,Butte,8,9.7,39.76168,-121.84047,06007,9.7
33721,Butte,6,13,39.76168,-121.84047,06007,13.0
33722,Butte,8,6.8,39.76168,-121.84047,06007,6.8
33723,Butte,1,28.2,39.76168,-121.84047,06007,28.2
33724,Butte,7,5.8,39.76168,-121.84047,06007,5.8
33725,Butte,8,11.5,39.76168,-121.84047,06007,11.5
33726,Butte,11,9.8,39.76168,-121.84047,06007,9.8
33727,Butte,4,8.1,39.76168,-121.84047,06007,8.1
33728,Butte,3,5.5,39.76168,-121.84047,06007,5.5
33729,Butte,12,14.7,39.76168,-121.84047,06007,14.7
33730,Butte,10,2.2,39.76168,-121.84047,06007,2.2
33731,Butte,2,7,39.76168,-121.84047,06007,7.0
33732,Butte,12,4.4,39.76168,-121.84047,06007,4.4
33733,Butte,9,17,39.76168,-121.84047,06007,17.0
33734,Butte,3,3.1,39.76168,-121.84047,06007,3.1
33735,Butte,3,2.6,39.76168,-121.84047,06007,2.6
33736,Butte,3,6.8,39.76168,-121.84047,06007,6.8
33737,Butte,4,1,39.76168,-121.84047,06007,1.0
33738,Butte,12,24.8,39.76168,-121.84047,06007,24.8
33739,Butte,12,2.5,39.76168,-121.84047,06007,2.5
33740,Butte,5,6.7,39.76168,-121.84047,06007,6.7
33741,Butte,6,4.5,39.76168,-121.84047,06007,4.5
33742,Butte,11,9.5,39.76168,-121.84047,06007,9.5
33743,Butte,9,6.6,39.76168,-121.84047,06007,6.6
33744,Butte,5,2.8,39.76168,-121.84047,06007,2.8
33745,Butte,7,2.1,39.76168,-121.84047,06007,2.1
33746,Butte,12,21.7,39.76168,-121.84047,06007,21.7
33747,Butte,4,2.5,39.76168,-121.84047,06007,2.5
33748,Butte,4,4.2,39.76168,-121.84047,06007,4.2
33749,Butte,4,4,39.76168,-121.84047,06007,4.0
33750,Butte,1,24.5,39.76168,-121.84047,06007,24.5
33751,Butte,3,8.4,39.76168,-121.84047,06007,8.4
33752,Butte,9,9.8,39.76168,-121.84047,06007,9.8
33753,Butte,2,4.4,39.76168,-121.84047,06007,4.4
33754,Butte,1,22.6,39.76168,-121.84047,06007,22.6
33755,Butte,1,5.9,39.76168,-121.84047,06007,5.9
42228,Colusa,7,9.3,39.18919,-121.99887,06011,9.3
42229,Colusa,7,7,39.18919,-121.99887,06011,7.0
42230,Colusa,3,1,39.18919,-121.99887,06011,1.0
42231,Colusa,3,3.6,39.18919,-121.99887,06011,3.6
42232,Colusa,8,7.8,39.18919,-121.99887,06011,7.8
42233,Colusa,2,1,39.18919,-121.99887,06011,1.0
42234,Colusa,1,16.1,39.18919,-121.99887,06011,16.1
42235,Colusa,5,7.6,39.18919,-121.99887,06011,7.6
42236,Colusa,5,7.5,39.18919,-121.99887,06011,7.5
42237,Colusa,7,5.5,39.18919,-121.99887,06011,5.5
42238,Colusa,11,3.5,39.18919,-121.99887,06011,3.5
42239,Colusa,2,7.1,39.18919,-121.99887,06011,7.1
42240,Colusa,11,17.8,39.18919,-121.99887,06011,17.8
42241,Colusa,5,2.7,39.18919,-121.99887,06011,2.7
42242,Colusa,11,10.3,39.18919,-121.99887,06011,10.3
42243,Colusa,12,4.1,39.18919,-121.99887,06011,4.1
42244,Colusa,8,15.8,39.18919,-121.99887,06011,15.8
42245,Colusa,6,7.9,39.18919,-121.99887,06011,7.9
42246,Colusa,6,8.9,39.18919,-121.99887,06011,8.9
42247,Colusa,11,14.2,39.18919,-121.99887,06011,14.2
42248,Colusa,8,7.5,39.18919,-121.99887,06011,7.5
42249,Colusa,9,8.9,39.18919,-121.99887,06011,8.9
42250,Colusa,5,4.5,39.18919,-121.99887,06011,4.5
42251,Colusa,1,12.3,39.18919,-121.99887,06011,12.3
42252,Colusa,4,5.4,39.18919,-121.99887,06011,5.4
42253,Colusa,9,11.2,39.18919,-121.99887,06011,11.2
42254,Colusa,10,1,39.18919,-121.99887,06011,1.0
42255,Colusa,7,3.8,39.18919,-121.99887,06011,3.8
42256,Colusa,3,2.6,39.18919,-121.99887,06011,2.6
42257,Colusa,4,4.5,39.18919,-121.99887,06011,4.5
42258,Colusa,1,8.7,39.18919,-121.99887,06011,8.7
42259,Colusa,9,15.3,39.18919,-121.99887,06011,15.3
42260,Colusa,6,4,39.18919,-121.99887,06011,4.0
42261,Colusa,1,5.9,39.18919,-121.99887,06011,5.9
42262,Colusa,10,13.8,39.18919,-121.99887,06011,13.8
42263,Colusa,12,3.5,39.18919,-121.99887,06011,3.5
42264,Colusa,9,2.9,39.18919,-121.99887,06011,2.9
42265,Colusa,12,7.5,39.18919,-121.99887,06011,7.5
42266,Colusa,12,2.4,39.18919,-121.99887,06011,2.4
42267,Colusa,4,2.8,39.18919,-121.99887,06011,2.8
42268,Colusa,4,7.7,39.18919,-121.99887,06011,7.7
42269,Colusa,6,10,39.18919,-121.99887,06011,10.0
42270,Colusa,1,19.5,39.18919,-121.99887,06011,19.5
42271,Colusa,3,2.8,39.18919,-121.99887,06011,2.8
42272,Colusa,11,8.4,39.18919,-121.99887,06011,8.4
42273,Colusa,8,20.3,39.18919,-121.99887,06011,20.3
42274,Colusa,8,8.1,39.18919,-121.99887,06011,8.1
42275,Colusa,9,9.8,39.18919,-121.99887,06011,9.8
42276,Colusa,10,2.3,39.18919,-121.99887,06011,2.3
42277,Colusa,3,9.5,39.18919,-121.99887,06011,9.5
42278,Colusa,5,3.3,39.18919,-121.99887,06011,3.3
42279,Colusa,2,3.7,39.18919,-121.99887,06011,3.7
42280,Colusa,4,3.3,39.18919,-121.99887,06011,3.3
42281,Colusa,6,7.7,39.18919,-121.99887,06011,7.7
42282,Colusa,2,3.3,39.18919,-121.99887,06011,3.3
42283,Colusa,5,7.7,39.18919,-121.99887,06011,7.7
42284,Colusa,2,2.3,39.18919,-121.99887,06011,2.3
42285,Colusa,7,6,39.18919,-121.99887,06011,6.0
42286,Colusa,12,1,39.18919,-121.99887,06011,1.0
67570,Fresno,10,14.9,36.72639,-119.733,06019,14.9
67571,Fresno,1,31.7,36.72639,-119.733,06019,31.7
67572,Fresno,1,31.9,36.72639,-119.733,06019,31.9
67573,Fresno,9,8.7,36.72639,-119.733,06019,8.7
67574,Fresno,11,54.3,36.72639,-119.733,06019,54.3
67575,Fresno,8,10.2,36.72639,-119.733,06019,10.2
67576,Fresno,9,9,36.72639,-119.733,06019,9.0
67577,Fresno,7,11.2,36.72639,-119.733,06019,11.2
67578,Fresno,9,6.8,36.72639,-119.733,06019,6.8
67579,Fresno,11,23.4,36.72639,-119.733,06019,23.4
67580,Fresno,3,6,36.72639,-119.733,06019,6.0
67581,Fresno,3,12.8,36.72639,-119.733,06019,12.8
67582,Fresno,1,57.7,36.72639,-119.733,06019,57.7
67583,Fresno,4,3,36.72639,-119.733,06019,3.0
67584,Fresno,11,3.8,36.72639,-119.733,06019,3.8
67585,Fresno,3,11.3,36.72639,-119.733,06019,11.3
67586,Fresno,5,3.6,36.72639,-119.733,06019,3.6
67587,Fresno,5,5,36.72639,-119.733,06019,5.0
67588,Fresno,1,31.6,36.72639,-119.733,06019,31.6
67589,Fresno,4,1,36.72639,-119.733,06019,1.0
67590,Fresno,4,9.7,36.72639,-119.733,06019,9.7
67591,Fresno,10,6.4,36.72639,-119.733,06019,6.4
67592,Fresno,7,6.1,36.72639,-119.733,06019,6.1
67593,Fresno,10,9.2,36.72639,-119.733,06019,9.2
67594,Fresno,2,25.1,36.72639,-119.733,06019,25.1
67595,Fresno,6,5.9,36.72639,-119.733,06019,5.9
67596,Fresno,7,12.5,36.72639,-119.733,06019,12.5
67597,Fresno,11,25.1,36.72639,-119.733,06019,25.1
67598,Fresno,8,18.2,36.72639,-119.733,06019,18.2
67599,Fresno,1,51.5,36.72639,-119.733,06019,51.5
67600,Fresno,10,7,36.72639,-119.733,06019,7.0
67601,Fresno,3,9.3,36.72639,-119.733,06019,9.3
67602,Fresno,4,11.3,36.72639,-119.733,06019,11.3
67603,Fresno,2,10,36.72639,-119.733,06019,10.0
67604,Fresno,2,22.9,36.72639,-119.733,06019,22.9
67605,Fresno,4,6.3,36.72639,-119.733,06019,6.3
67606,Fresno,3,6.7,36.72639,-119.733,06019,6.7
67607,Fresno,2,1,36.72639,-119.733,06019,1.0
67608,Fresno,6,10.2,36.72639,-119.733,06019,10.2
67609,Fresno,3,8.3,36.72639,-119.733,06019,8.3
67610,Fresno,1,63.5,36.72639,-119.733,06019,63.5
