,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2011
32012,Contra Costa,10,11.4,37.936013,-122.026154,06013,11.4
32013,Contra Costa,11,9.8,37.936013,-122.026154,06013,9.8
32014,Contra Costa,11,11.5,37.936013,-122.026154,06013,11.5
32015,Contra Costa,2,5.4,37.936013,-122.026154,06013,5.4
32016,Contra Costa,1,20.7,37.936013,-122.026154,06013,20.7
32017,Contra Costa,12,10.5,37.936013,-122.026154,06013,10.5
32018,Contra Costa,2,3.6,37.936013,-122.026154,06013,3.6
32019,Contra Costa,11,6.6,37.936013,-122.026154,06013,6.6
32020,Contra Costa,11,19,37.936013,-122.026154,06013,19.0
32021,Contra Costa,3,2.8,37.936013,-122.026154,06013,2.8
32022,Contra Costa,3,3.5,37.936013,-122.026154,06013,3.5
32023,Contra Costa,3,6.5,37.936013,-122.026154,06013,6.5
32024,Contra Costa,1,13.9,37.936013,-122.026154,06013,13.9
32025,Contra Costa,10,1.9,37.936013,-122.026154,06013,1.9
32026,Contra Costa,12,20.8,37.936013,-122.026154,06013,20.8
32027,Contra Costa,3,3.4,37.936013,-122.026154,06013,3.4
32028,Contra Costa,3,4.5,37.936013,-122.026154,06013,4.5
32029,Contra Costa,10,9.5,37.936013,-122.026154,06013,9.5
32030,Contra Costa,11,20.3,37.936013,-122.026154,06013,20.3
32031,Contra Costa,11,5.9,37.936013,-122.026154,06013,5.9
32032,Contra Costa,10,10.5,37.936013,-122.026154,06013,10.5
32033,Contra Costa,12,39.7,37.936013,-122.026154,06013,39.7
32034,Contra Costa,1,10.5,37.936013,-122.026154,06013,10.5
32035,Contra Costa,3,2.5,37.936013,-122.026154,06013,2.5
32036,Contra Costa,11,19.5,37.936013,-122.026154,06013,19.5
32037,Contra Costa,3,4.1,37.936013,-122.026154,06013,4.1
32038,Contra Costa,3,4.1,37.936013,-122.026154,06013,4.1
32039,Contra Costa,1,5.9,37.936013,-122.026154,06013,5.9
32040,Contra Costa,2,3.5,37.936013,-122.026154,06013,3.5
32041,Contra Costa,10,5.6,37.936013,-122.026154,06013,5.6
32042,Contra Costa,11,5.9,37.936013,-122.026154,06013,5.9
32043,Contra Costa,11,23.4,37.936013,-122.026154,06013,23.4
32044,Contra Costa,11,4.6,37.936013,-122.026154,06013,4.6
32045,Contra Costa,3,4.2,37.936013,-122.026154,06013,4.2
32046,Contra Costa,2,1,37.936013,-122.026154,06013,1.0
32047,Contra Costa,10,11,37.936013,-122.026154,06013,11.0
32048,Contra Costa,10,4.2,37.936013,-122.026154,06013,4.2
32049,Contra Costa,10,8.7,37.936013,-122.026154,06013,8.7
32050,Contra Costa,2,3.3,37.936013,-122.026154,06013,3.3
32051,Contra Costa,10,6,37.936013,-122.026154,06013,6.0
32052,Contra Costa,2,5.7,37.936013,-122.026154,06013,5.7
32053,Contra Costa,12,10.6,37.936013,-122.026154,06013,10.6
32054,Contra Costa,1,10.8,37.936013,-122.026154,06013,10.8
32055,Contra Costa,2,2.3,37.936013,-122.026154,06013,2.3
32056,Contra Costa,10,8.7,37.936013,-122.026154,06013,8.7
32057,Contra Costa,10,3.2,37.936013,-122.026154,06013,3.2
32058,Contra Costa,12,14.7,37.936013,-122.026154,06013,14.7
32059,Contra Costa,10,9,37.936013,-122.026154,06013,9.0
32060,Contra Costa,10,8.9,37.936013,-122.026154,06013,8.9
32061,Contra Costa,10,12.6,37.936013,-122.026154,06013,12.6
32062,Contra Costa,3,2.7,37.936013,-122.026154,06013,2.7
32063,Contra Costa,11,5.6,37.936013,-122.026154,06013,5.6
32064,Contra Costa,3,3,37.936013,-122.026154,06013,3.0
32065,Contra Costa,1,16.2,37.936013,-122.026154,06013,16.2
32066,Contra Costa,1,8.3,37.936013,-122.026154,06013,8.3
32067,Contra Costa,10,6,37.936013,-122.026154,06013,6.0
32068,Contra Costa,10,4.8,37.936013,-122.026154,06013,4.8
32069,Contra Costa,3,4.5,37.936013,-122.026154,06013,4.5
32070,Contra Costa,2,8.5,37.936013,-122.026154,06013,8.5
32071,Contra Costa,10,4.4,37.936013,-122.026154,06013,4.4
32072,Contra Costa,10,11.4,37.936013,-122.026154,06013,11.4
32073,Contra Costa,1,19.9,37.936013,-122.026154,06013,19.9
32074,Contra Costa,11,9.1,37.936013,-122.026154,06013,9.1
32075,Contra Costa,3,3.3,37.936013,-122.026154,06013,3.3
32076,Contra Costa,12,2.1,37.936013,-122.026154,06013,2.1
32077,Contra Costa,3,7.5,37.936013,-122.026154,06013,7.5
32078,Contra Costa,12,26.8,37.936013,-122.026154,06013,26.8
32079,Contra Costa,1,29.1,37.936013,-122.026154,06013,29.1
32080,Contra Costa,3,3.5,37.936013,-122.026154,06013,3.5
32081,Contra Costa,11,4.5,37.936013,-122.026154,06013,4.5
32082,Contra Costa,1,5.8,37.936013,-122.026154,06013,5.8
32083,Contra Costa,12,4,37.936013,-122.026154,06013,4.0
32084,Contra Costa,11,8.1,37.936013,-122.026154,06013,8.1
32085,Contra Costa,2,2.5,37.936013,-122.026154,06013,2.5
32086,Contra Costa,12,8.3,37.936013,-122.026154,06013,8.3
32087,Contra Costa,1,22.9,37.936013,-122.026154,06013,22.9
32088,Contra Costa,12,19.5,37.936013,-122.026154,06013,19.5
32089,Contra Costa,1,6.5,37.936013,-122.026154,06013,6.5
32090,Contra Costa,3,3.1,37.936013,-122.026154,06013,3.1
32091,Contra Costa,10,11.7,37.936013,-122.026154,06013,11.7
32092,Contra Costa,10,8.7,37.936013,-122.026154,06013,8.7
32093,Contra Costa,8,6.5,37.936013,-122.026154,06013,6.5
32094,Contra Costa,6,5.4,37.936013,-122.026154,06013,5.4
32095,Contra Costa,7,9.8,37.936013,-122.026154,06013,9.8
32096,Contra Costa,8,3.3,37.936013,-122.026154,06013,3.3
32097,Contra Costa,4,3.6,37.936013,-122.026154,06013,3.6
32098,Contra Costa,5,7.3,37.936013,-122.026154,06013,7.3
32099,Contra Costa,4,5.4,37.936013,-122.026154,06013,5.4
32100,Contra Costa,8,9.9,37.936013,-122.026154,06013,9.9
32101,Contra Costa,6,2.6,37.936013,-122.026154,06013,2.6
32102,Contra Costa,6,3.5,37.936013,-122.026154,06013,3.5
32103,Contra Costa,6,9.9,37.936013,-122.026154,06013,9.9
32104,Contra Costa,7,1.7,37.936013,-122.026154,06013,1.7
32105,Contra Costa,9,8.7,37.936013,-122.026154,06013,8.7
32106,Contra Costa,4,4.2,37.936013,-122.026154,06013,4.2
32107,Contra Costa,9,6.8,37.936013,-122.026154,06013,6.8
32108,Contra Costa,7,6.1,37.936013,-122.026154,06013,6.1
32109,Contra Costa,6,11.1,37.936013,-122.026154,06013,11.1
32110,Contra Costa,4,3.5,37.936013,-122.026154,06013,3.5
32111,Contra Costa,4,2.1,37.936013,-122.026154,06013,2.1
32112,Contra Costa,9,8.2,37.936013,-122.026154,06013,8.2
32113,Contra Costa,8,4,37.936013,-122.026154,06013,4.0
32114,Contra Costa,7,5.1,37.936013,-122.026154,06013,5.1
32115,Contra Costa,9,4.8,37.936013,-122.026154,06013,4.8
32116,Contra Costa,6,5.2,37.936013,-122.026154,06013,5.2
32117,Contra Costa,8,5.3,37.936013,-122.026154,06013,5.3
32118,Contra Costa,6,3.4,37.936013,-122.026154,06013,3.4
32119,Contra Costa,8,10,37.936013,-122.026154,06013,10.0
32120,Contra Costa,5,3,37.936013,-122.026154,06013,3.0
32121,Contra Costa,9,7.2,37.936013,-122.026154,06013,7.2
32122,Contra Costa,8,6.2,37.936013,-122.026154,06013,6.2
32123,Contra Costa,5,5.6,37.936013,-122.026154,06013,5.6
32124,Contra Costa,8,7.5,37.936013,-122.026154,06013,7.5
32125,Contra Costa,9,9.6,37.936013,-122.026154,06013,9.6
32126,Contra Costa,7,5.2,37.936013,-122.026154,06013,5.2
32127,Contra Costa,6,9.5,37.936013,-122.026154,06013,9.5
32128,Contra Costa,9,6.8,37.936013,-122.026154,06013,6.8
32129,Contra Costa,8,6.8,37.936013,-122.026154,06013,6.8
32130,Contra Costa,5,9,37.936013,-122.026154,06013,9.0
32131,Contra Costa,7,6.8,37.936013,-122.026154,06013,6.8
32132,Contra Costa,8,3.4,37.936013,-122.026154,06013,3.4
32133,Contra Costa,5,5.8,37.936013,-122.026154,06013,5.8
32134,Contra Costa,5,2.8,37.936013,-122.026154,06013,2.8
32135,Contra Costa,5,4.2,37.936013,-122.026154,06013,4.2
32136,Contra Costa,5,3.5,37.936013,-122.026154,06013,3.5
32137,Contra Costa,9,7.1,37.936013,-122.026154,06013,7.1
32138,Contra Costa,7,5.1,37.936013,-122.026154,06013,5.1
32139,Contra Costa,6,5.8,37.936013,-122.026154,06013,5.8
32140,Contra Costa,7,9.3,37.936013,-122.026154,06013,9.3
32141,Contra Costa,7,12.4,37.936013,-122.026154,06013,12.4
32142,Contra Costa,5,8.4,37.936013,-122.026154,06013,8.4
32143,Contra Costa,4,5.8,37.936013,-122.026154,06013,5.8
32144,Contra Costa,9,7.5,37.936013,-122.026154,06013,7.5
32145,Contra Costa,6,12.2,37.936013,-122.026154,06013,12.2
32146,Contra Costa,4,2.1,37.936013,-122.026154,06013,2.1
32147,Contra Costa,8,5,37.936013,-122.026154,06013,5.0
32148,Contra Costa,7,5.4,37.936013,-122.026154,06013,5.4
32149,Contra Costa,4,7.2,37.936013,-122.026154,06013,7.2
32150,Contra Costa,9,7.1,37.936013,-122.026154,06013,7.1
32151,Contra Costa,5,5.3,37.936013,-122.026154,06013,5.3
32152,Contra Costa,4,6.3,37.936013,-122.026154,06013,6.3
32153,Contra Costa,4,5.8,37.936013,-122.026154,06013,5.8
32154,Contra Costa,2,4.1,37.936013,-122.026154,06013,4.1
32155,Contra Costa,8,6.6,37.936013,-122.026154,06013,6.6
32156,Contra Costa,8,3.1,37.936013,-122.026154,06013,3.1
32157,Contra Costa,4,3.6,37.936013,-122.026154,06013,3.6
32158,Contra Costa,12,37.3,37.936013,-122.026154,06013,37.3
32159,Contra Costa,4,5.6,37.936013,-122.026154,06013,5.6
32160,Contra Costa,8,9.5,37.936013,-122.026154,06013,9.5
32161,Contra Costa,11,21.1,37.936013,-122.026154,06013,21.1
32162,Contra Costa,6,2.4,37.936013,-122.026154,06013,2.4
32163,Contra Costa,10,5.7,37.936013,-122.026154,06013,5.7
32164,Contra Costa,2,3.1,37.936013,-122.026154,06013,3.1
32165,Contra Costa,12,7.8,37.936013,-122.026154,06013,7.8
32166,Contra Costa,6,10.8,37.936013,-122.026154,06013,10.8
32167,Contra Costa,4,3.9,37.936013,-122.026154,06013,3.9
32168,Contra Costa,9,6.7,37.936013,-122.026154,06013,6.7
32169,Contra Costa,6,10,37.936013,-122.026154,06013,10.0
32170,Contra Costa,9,7.6,37.936013,-122.026154,06013,7.6
32171,Contra Costa,1,20.2,37.936013,-122.026154,06013,20.2
32172,Contra Costa,3,3.4,37.936013,-122.026154,06013,3.4
32173,Contra Costa,7,5,37.936013,-122.026154,06013,5.0
32174,Contra Costa,3,3.8,37.936013,-122.026154,06013,3.8
32175,Contra Costa,9,4,37.936013,-122.026154,06013,4.0
32176,Contra Costa,6,4.8,37.936013,-122.026154,06013,4.8
32177,Contra Costa,8,5.4,37.936013,-122.026154,06013,5.4
32178,Contra Costa,10,11.7,37.936013,-122.026154,06013,11.7
32179,Contra Costa,8,5.4,37.936013,-122.026154,06013,5.4
32180,Contra Costa,11,22.2,37.936013,-122.026154,06013,22.2
32181,Contra Costa,8,8.9,37.936013,-122.026154,06013,8.9
32182,Contra Costa,3,5.4,37.936013,-122.026154,06013,5.4
32183,Contra Costa,9,5.8,37.936013,-122.026154,06013,5.8
32184,Contra Costa,1,21.8,37.936013,-122.026154,06013,21.8
32185,Contra Costa,5,9.5,37.936013,-122.026154,06013,9.5
