,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2015
34195,Butte,7,7.8,39.76168,-121.84047,06007,7.8
34196,Butte,9,8.7,39.76168,-121.84047,06007,8.7
34197,Butte,1,25.9,39.76168,-121.84047,06007,25.9
34198,Butte,8,8.8,39.76168,-121.84047,06007,8.8
34199,Butte,4,9.5,39.76168,-121.84047,06007,9.5
34200,Butte,1,31.2,39.76168,-121.84047,06007,31.2
34201,Butte,12,10.2,39.76168,-121.84047,06007,10.2
34202,Butte,8,4.3,39.76168,-121.84047,06007,4.3
34203,Butte,3,6.2,39.76168,-121.84047,06007,6.2
34204,Butte,12,13.4,39.76168,-121.84047,06007,13.4
34205,Butte,8,6.6,39.76168,-121.84047,06007,6.6
34206,Butte,6,5.1,39.76168,-121.84047,06007,5.1
34207,Butte,2,3.2,39.76168,-121.84047,06007,3.2
34208,Butte,8,6.1,39.76168,-121.84047,06007,6.1
34209,Butte,3,5.7,39.76168,-121.84047,06007,5.7
34210,Butte,3,5.6,39.76168,-121.84047,06007,5.6
34211,Butte,9,4,39.76168,-121.84047,06007,4.0
34212,Butte,4,3.9,39.76168,-121.84047,06007,3.9
34213,Butte,2,4.3,39.76168,-121.84047,06007,4.3
34214,Butte,12,5.8,39.76168,-121.84047,06007,5.8
34215,Butte,12,6.3,39.76168,-121.84047,06007,6.3
34216,Butte,10,3.1,39.76168,-121.84047,06007,3.1
34217,Butte,4,3.1,39.76168,-121.84047,06007,3.1
34218,Butte,12,9.4,39.76168,-121.84047,06007,9.4
34219,Butte,9,2,39.76168,-121.84047,06007,2.0
34220,Butte,3,7.6,39.76168,-121.84047,06007,7.6
34221,Butte,8,11.4,39.76168,-121.84047,06007,11.4
34222,Butte,1,26.5,39.76168,-121.84047,06007,26.5
34223,Butte,7,6.4,39.76168,-121.84047,06007,6.4
34224,Butte,1,18.9,39.76168,-121.84047,06007,18.9
34225,Butte,11,14.3,39.76168,-121.84047,06007,14.3
34226,Butte,11,8.3,39.76168,-121.84047,06007,8.3
