,Month,Year,County,RH_percent
436,3,2013,Ventura,1.547285441874036
437,3,2014,Del Norte,1.3367328718870843
438,3,2014,Fresno,1.3781419356138682
439,3,2014,Humboldt,2.1076170182611875
440,3,2014,Inyo,1.0614869202738142
441,3,2014,Kern,1.4997408720029215
442,3,2014,Lake,2.4457929023588916
443,3,2014,Los Angeles,1.1856039248981725
444,3,2014,Madera,1.4231458105131078
445,3,2014,Mariposa,4.3426874460345495
446,3,2014,Orange,2.0819621426373383
447,3,2014,Riverside,1.3134571938563224
448,3,2014,Sacramento,1.676771559735276
449,3,2014,San Benito,2.6329640972881116
450,3,2014,San Bernardino,1.8760925650540414
451,3,2014,San Diego,2.9319221156607074
452,3,2014,Santa Barbara,2.554394354995586
453,3,2014,Santa Clara,1.1839214520348054
454,3,2014,Shasta,4.279043552361854
455,3,2014,Tulare,2.214682012339992
456,3,2014,Ventura,1.6628714752036076
457,3,2015,Fresno,1.3578247508686156
458,3,2015,Humboldt,1.36689571407288
459,3,2015,Inyo,0.8753565184410363
460,3,2015,Kern,1.7867409930912976
461,3,2015,Lake,1.4323993318393637
462,3,2015,Los Angeles,1.2839405706636522
463,3,2015,Madera,1.1222235272467305
464,3,2015,Mariposa,2.986736453121194
465,3,2015,Orange,2.257807539471129
466,3,2015,Riverside,1.1583500796031434
467,3,2015,Sacramento,0.9524900489195075
468,3,2015,San Benito,1.9213931988494533
469,3,2015,San Bernardino,1.5249660152524922
470,3,2015,San Diego,2.407489994673349
471,3,2015,Santa Barbara,2.556120942729253
472,3,2015,Santa Clara,1.440990321249208
473,3,2015,Shasta,2.968449579998966
474,3,2015,Tulare,1.633745279313779
475,3,2015,Ventura,1.573654541572906
476,3,2016,Amador,1.4451806629626935
477,3,2016,Butte,2.07679015482634
478,3,2016,Calaveras,1.2855876705978726
479,3,2016,Colusa,2.7278945740576255
480,3,2016,El Dorado,3.395761251569338
481,3,2016,Fresno,1.1030391874063064
482,3,2016,Glenn,2.8651957775011843
483,3,2016,Humboldt,1.785614345523465
484,3,2016,Inyo,0.7328349923910602
485,3,2016,Kern,0.797894508296984
486,3,2016,Lake,2.3698803982024548
487,3,2016,Los Angeles,0.8986642386373461
488,3,2016,Madera,1.056028209493167
489,3,2016,Mariposa,4.655308709490289
490,3,2016,Orange,1.4392297074714218
491,3,2016,Riverside,1.1670818213104024
492,3,2016,Sacramento,1.2345423473299082
493,3,2016,San Benito,1.536339664475363
494,3,2016,San Bernardino,1.2114000226848496
495,3,2016,San Diego,1.7576709103109769
496,3,2016,San Joaquin,2.1838881697124473
497,3,2016,San Luis Obispo,1.4514584330494946
498,3,2016,Santa Barbara,1.6354566587378632
499,3,2016,Santa Clara,1.843612137618148
500,3,2016,Shasta,2.0224405413065605
501,3,2016,Sutter,2.840467832339591
502,3,2016,Tulare,1.384090379971933
503,3,2016,Ventura,1.215820367987529
504,3,2016,Yolo,2.5843517746928475
505,4,2010,Butte,1.499752912602796
506,4,2010,Del Norte,1.1259986302089628
507,4,2010,Fresno,0.9403465275984608
508,4,2010,Glenn,2.0275913784259654
509,4,2010,Humboldt,1.6418926211667428
510,4,2010,Imperial,1.7149504756310685
511,4,2010,Inyo,0.7580924665959486
512,4,2010,Kern,0.8841228066985781
513,4,2010,Lake,1.8233789953179291
514,4,2010,Los Angeles,0.760795198494671
515,4,2010,Madera,1.3675040208071663
516,4,2010,Marin,1.1412746872716935
517,4,2010,Mariposa,3.096516316005517
518,4,2010,Orange,1.4859646375471078
519,4,2010,Placer,2.1158402755712404
520,4,2010,Riverside,1.2176288690062425
521,4,2010,Sacramento,1.1388054921517836
522,4,2010,San Benito,1.3921325240366371
523,4,2010,San Bernardino,1.5019067778618678
524,4,2010,San Diego,1.2106337374462344
525,4,2010,San Joaquin,1.7667568840493901
526,4,2010,Santa Barbara,2.0346113122963763
527,4,2010,Shasta,3.3031290229082253
528,4,2010,Tulare,1.2057643457053746
529,4,2010,Ventura,1.030953429232268
530,4,2011,Butte,1.3329710105075487
531,4,2011,Del Norte,1.0985812885409185
532,4,2011,Fresno,0.9843992022794589
533,4,2011,Glenn,2.6746313106735267
534,4,2011,Humboldt,1.3981409371782396
535,4,2011,Imperial,1.5333532563538546
536,4,2011,Inyo,0.6066716468156245
537,4,2011,Kern,1.2628931213483654
538,4,2011,Lake,1.3968850481738613
539,4,2011,Los Angeles,0.9325350628438145
540,4,2011,Madera,1.631368284899143
541,4,2011,Marin,1.7788026223009457
542,4,2011,Mariposa,2.6128366577315956
543,4,2011,Orange,1.7524939777927526
544,4,2011,Placer,2.1513653380583437
545,4,2011,Riverside,1.3444716055561334
546,4,2011,Sacramento,1.1495039179672542
547,4,2011,San Benito,1.5147204973026933
548,4,2011,San Bernardino,1.6662335577840108
549,4,2011,San Diego,1.5083616544931004
550,4,2011,San Joaquin,1.9187921617331682
551,4,2011,Santa Barbara,3.4770503079749315
552,4,2011,Santa Clara,1.6619874256898945
553,4,2011,Shasta,2.7070639167675026
554,4,2011,Tulare,1.364172187212909
555,4,2011,Ventura,1.4488124608027557
556,4,2012,Butte,1.3518706400760858
557,4,2012,Del Norte,1.0828098014629766
558,4,2012,Fresno,1.5678315860638588
559,4,2012,Glenn,2.306899047828245
560,4,2012,Humboldt,1.5071245441921475
561,4,2012,Imperial,1.736466742849083
562,4,2012,Inyo,0.6133268462788986
563,4,2012,Kern,1.546800847380732
564,4,2012,Lake,1.7023818313557093
565,4,2012,Los Angeles,0.9317718446075042
566,4,2012,Madera,1.3765237640798509
567,4,2012,Marin,1.576437393284607
568,4,2012,Mariposa,3.167341699938289
569,4,2012,Orange,1.8730242809923214
570,4,2012,Placer,2.149282540048765
571,4,2012,Riverside,1.3293696164391018
572,4,2012,Sacramento,1.0330216184404166
573,4,2012,San Benito,1.8374853436033023
574,4,2012,San Bernardino,1.7446697436814553
575,4,2012,San Diego,2.1231075384874027
576,4,2012,San Joaquin,1.6039011130484773
577,4,2012,Santa Barbara,2.5892189723334336
578,4,2012,Santa Clara,1.2899524752291873
579,4,2012,Shasta,3.7567081293898337
580,4,2012,Tulare,2.078558854634786
581,4,2012,Ventura,1.4754845346609955
582,4,2013,Butte,2.5341870674383107
583,4,2013,Del Norte,1.8455279842402754
584,4,2013,Fresno,1.312969350387262
585,4,2013,Glenn,3.660630988835171
586,4,2013,Humboldt,2.2254646472837876
587,4,2013,Inyo,0.3946637773081662
588,4,2013,Kern,1.1200193387714947
589,4,2013,Lake,1.9293992996871585
590,4,2013,Los Angeles,1.171870661128958
591,4,2013,Madera,1.5533080489854425
592,4,2013,Marin,1.7864145965645197
593,4,2013,Mariposa,3.4026958781244936
594,4,2013,Orange,2.296991231139689
595,4,2013,Riverside,1.3391839126823406
596,4,2013,Sacramento,1.5550307661761391
597,4,2013,San Benito,2.36144466916202
598,4,2013,San Bernardino,1.892113640528064
599,4,2013,San Diego,2.146112986385181
600,4,2013,San Joaquin,2.7651940297926783
601,4,2013,Santa Barbara,3.0688099697578273
602,4,2013,Santa Clara,1.0232967304187075
603,4,2013,Shasta,3.962552944572646
604,4,2013,Tulare,1.6591511350402237
605,4,2013,Ventura,1.7602359868900823
606,4,2014,Del Norte,1.2572801892948242
607,4,2014,Fresno,1.2898329591666668
608,4,2014,Humboldt,1.447334869227578
609,4,2014,Inyo,0.5525992388438397
610,4,2014,Kern,1.3859445613931867
611,4,2014,Lake,1.7608399537494193
612,4,2014,Los Angeles,1.2198522849334388
613,4,2014,Madera,1.3766503595917055
614,4,2014,Mariposa,3.380310530074803
615,4,2014,Orange,3.590147523836129
616,4,2014,Riverside,1.1879071394377156
617,4,2014,Sacramento,1.2911872938670113
618,4,2014,San Benito,2.4185917559128476
619,4,2014,San Bernardino,1.7154984942011549
620,4,2014,San Diego,3.0158819686178115
621,4,2014,Santa Barbara,3.2098357719547588
622,4,2014,Santa Clara,0.6707098630691992
623,4,2014,Shasta,3.3713792837065264
624,4,2014,Tulare,1.6513718152171024
625,4,2014,Ventura,1.396460090244242
626,4,2015,Fresno,1.5114707400073013
627,4,2015,Humboldt,1.5571312610693875
628,4,2015,Inyo,0.5196568061743272
629,4,2015,Kern,1.642721833510778
630,4,2015,Lake,1.7524323667597932
631,4,2015,Los Angeles,1.0661346520572599
632,4,2015,Madera,1.3306008593891792
633,4,2015,Mariposa,3.7841284362340546
634,4,2015,Orange,1.9179381439373204
635,4,2015,Riverside,1.3073168814085778
636,4,2015,Sacramento,1.3865116059926035
637,4,2015,San Benito,2.0579388487751533
638,4,2015,San Bernardino,1.722269876152342
639,4,2015,San Diego,2.105380007525124
640,4,2015,Santa Barbara,2.6048950823124084
641,4,2015,Santa Clara,1.4941230098989924
642,4,2015,Shasta,2.9483787519138236
643,4,2015,Tulare,1.9505150867147816
644,4,2015,Ventura,1.5760622167725808
645,4,2016,Amador,1.9083056013580382
646,4,2016,Butte,1.7895848964390124
647,4,2016,Calaveras,1.8822366196740903
648,4,2016,Colusa,2.8337237810185543
649,4,2016,El Dorado,4.165640668764531
650,4,2016,Fresno,1.113825327886061
651,4,2016,Glenn,3.086798212591601
652,4,2016,Humboldt,1.4737395717142339
653,4,2016,Inyo,0.9634418486499944
654,4,2016,Kern,1.3051356418240063
655,4,2016,Lake,2.869406837126224
656,4,2016,Los Angeles,1.1180080254363094
657,4,2016,Madera,1.307226953472285
658,4,2016,Mariposa,4.731022872562373
659,4,2016,Orange,2.0925596197985463
660,4,2016,Riverside,1.1939492773958045
661,4,2016,Sacramento,1.349822519539399
662,4,2016,San Benito,2.187911372325767
663,4,2016,San Bernardino,1.5490962777139794
664,4,2016,San Diego,2.4602508826279577
665,4,2016,San Joaquin,2.5606378737010456
666,4,2016,San Luis Obispo,1.9784547800933645
667,4,2016,Santa Barbara,1.6619533476861603
668,4,2016,Santa Clara,1.5822865475584023
669,4,2016,Shasta,3.653300888810384
670,4,2016,Sutter,3.6843054833187536
671,4,2016,Tulare,2.0797960111347398
672,4,2016,Tuolumne,2.5737136795209805
673,4,2016,Ventura,1.4422428891709451
674,4,2016,Yolo,3.2198056947039695
675,5,2010,Butte,1.7016331284499644
676,5,2010,Del Norte,1.1254238769449232
677,5,2010,Fresno,1.1109870554491665
678,5,2010,Glenn,2.810530542051638
679,5,2010,Humboldt,1.8521263986365475
680,5,2010,Imperial,1.359988251251989
681,5,2010,Inyo,0.471461991848235
682,5,2010,Kern,0.9648297590929021
683,5,2010,Lake,1.7729999222439603
684,5,2010,Los Angeles,0.6605191610846125
685,5,2010,Madera,1.6604767389994075
686,5,2010,Marin,1.498675887823059
687,5,2010,Mariposa,1.5170222674082496
688,5,2010,Nevada,4.55202214211001
689,5,2010,Orange,1.0074284774048083
690,5,2010,Placer,2.2179449685873913
691,5,2010,Riverside,1.221502339871286
692,5,2010,Sacramento,1.1452208463943045
693,5,2010,San Benito,1.5794652337579569
694,5,2010,San Bernardino,1.4095908708214577
695,5,2010,San Diego,1.0184938026116572
696,5,2010,San Joaquin,2.1119906699681774
697,5,2010,Santa Barbara,2.8335620322553763
698,5,2010,Shasta,3.0028746430260043
699,5,2010,Tulare,1.5692009909387803
700,5,2010,Ventura,1.0366646090163731
701,5,2011,Butte,1.892340304164675
702,5,2011,Del Norte,0.7830819736440794
703,5,2011,Fresno,1.0683469904365608
704,5,2011,Glenn,3.16303369239927
705,5,2011,Humboldt,1.6415597420969512
706,5,2011,Imperial,1.6153333865858144
707,5,2011,Inyo,0.4064088099093811
708,5,2011,Kern,1.3999329967290717
709,5,2011,Lake,1.8432300682618117
710,5,2011,Los Angeles,1.0166433102981194
711,5,2011,Madera,1.1636995083707797
712,5,2011,Marin,1.2354712898475118
713,5,2011,Mariposa,2.2105356190933048
714,5,2011,Nevada,3.539582666286699
715,5,2011,Orange,3.195978551721091
716,5,2011,Placer,2.4105260799786614
717,5,2011,Riverside,1.3497570171081943
718,5,2011,Sacramento,1.1995568602706355
719,5,2011,San Benito,2.049983111254835
720,5,2011,San Bernardino,1.6852549727037889
721,5,2011,San Diego,2.140412935255896
722,5,2011,San Joaquin,2.2582425174797622
723,5,2011,Santa Barbara,2.295416296101709
724,5,2011,Santa Clara,1.4531159080010077
725,5,2011,Shasta,3.2228962396609027
726,5,2011,Tulare,1.9779581210073607
727,5,2011,Ventura,1.3231968207518567
728,5,2012,Butte,1.4077827193861714
729,5,2012,Del Norte,0.9987315291582076
730,5,2012,Fresno,0.6985911620844159
731,5,2012,Glenn,2.5251941993553912
732,5,2012,Humboldt,2.014989728740624
733,5,2012,Imperial,2.1785110154521417
734,5,2012,Inyo,0.3297465803068149
735,5,2012,Kern,0.912623590058815
736,5,2012,Lake,1.6832476068292197
737,5,2012,Los Angeles,0.6936997752433424
738,5,2012,Madera,0.8725117859875059
739,5,2012,Marin,1.078945084934675
740,5,2012,Mariposa,1.618571201908873
741,5,2012,Nevada,3.450957202163411
742,5,2012,Orange,0.7485585125554403
743,5,2012,Placer,1.6806548282657852
744,5,2012,Riverside,1.3847872740660836
745,5,2012,Sacramento,1.0802488953127685
746,5,2012,San Benito,1.6169302857325023
747,5,2012,San Bernardino,1.7366410881995162
748,5,2012,San Diego,1.193419645259772
749,5,2012,San Joaquin,1.8898276417625732
750,5,2012,Santa Barbara,1.7667854899459994
751,5,2012,Santa Clara,0.6434519924153259
752,5,2012,Shasta,3.294591599892743
753,5,2012,Tulare,2.9048047058604096
754,5,2012,Ventura,0.8342982068781707
755,5,2013,Butte,2.1607908331493
756,5,2013,Del Norte,1.5886943881663402
757,5,2013,Fresno,1.3593079395797893
758,5,2013,Glenn,3.3374749702761948
759,5,2013,Humboldt,2.880372928740978
760,5,2013,Inyo,0.7581211472355788
761,5,2013,Kern,1.0807388846700534
762,5,2013,Lake,1.8231010431917989
763,5,2013,Los Angeles,0.9140196034446817
764,5,2013,Madera,1.3312906383540624
765,5,2013,Marin,2.0580915485559776
766,5,2013,Mariposa,2.5913147579987936
767,5,2013,Nevada,4.72907506595565
768,5,2013,Orange,1.552717807232574
769,5,2013,Riverside,1.3243662031625432
770,5,2013,Sacramento,1.2982604786128635
771,5,2013,San Benito,2.259053300352975
772,5,2013,San Bernardino,1.6223274635689058
773,5,2013,San Diego,1.7669227431991048
774,5,2013,Santa Barbara,1.6540244031402327
775,5,2013,Santa Clara,1.0800760748754958
776,5,2013,Shasta,3.552893973654124
777,5,2013,Tulare,1.8486082334984422
778,5,2013,Ventura,1.1717047841762984
779,5,2014,Del Norte,1.1889281893496302
780,5,2014,Fresno,1.2589880568673162
781,5,2014,Humboldt,1.4904797824172846
