,Month,Year,County,Arithmetic_Mean_ppb
147,1,2013,Alameda,0.7667249750662549
148,1,2013,Amador,0.7295000423769399
149,1,2013,Butte,1.619505885229884
150,1,2013,Calaveras,0.7227027756810591
151,1,2013,Colusa,1.1032421647847142
152,1,2013,Contra Costa,0.8111046129561814
153,1,2013,El Dorado,1.202369111085445
154,1,2013,Fresno,0.4880052910193354
155,1,2013,Glenn,1.1252248753551146
156,1,2013,Humboldt,1.100404541939502
157,1,2013,Imperial,0.7651199785745529
158,1,2013,Inyo,0.6155765444245611
159,1,2013,Kern,0.5409934532482411
160,1,2013,Kings,0.9139535520150506
161,1,2013,Lake,1.2032548653125696
162,1,2013,Los Angeles,0.4724889494638893
163,1,2013,Madera,0.8565230941218235
164,1,2013,Marin,1.4381438752421942
165,1,2013,Mariposa,0.5635188651613318
166,1,2013,Merced,0.865733210970433
167,1,2013,Monterey,0.6607358217489447
168,1,2013,Napa,1.0134563851182452
169,1,2013,Nevada,0.9466559201463377
170,1,2013,Orange,0.6766498364667456
171,1,2013,Placer,0.5715687419447953
172,1,2013,Riverside,0.5079956789599934
173,1,2013,Sacramento,0.4398339474705953
174,1,2013,San Benito,0.6720686638967773
175,1,2013,San Bernardino,0.6190932046529034
176,1,2013,San Diego,0.5207334651813665
177,1,2013,San Francisco,1.731923809164023
178,1,2013,San Joaquin,1.1680631716953855
179,1,2013,San Luis Obispo,0.5505787223693802
180,1,2013,San Mateo,1.6428067101106572
181,1,2013,Santa Barbara,0.49997003175893295
182,1,2013,Santa Clara,1.1277603660421973
183,1,2013,Santa Cruz,1.0245093253817337
184,1,2013,Shasta,1.2589725989507983
185,1,2013,Siskiyou,1.0657825599690116
186,1,2013,Solano,0.8587038205434252
187,1,2013,Sonoma,1.1512931546222014
188,1,2013,Stanislaus,0.8516571216766424
189,1,2013,Sutter,0.9902084436314812
190,1,2013,Tehama,1.3590424220860378
191,1,2013,Tulare,0.9206299357073167
192,1,2013,Tuolumne,0.899801745767224
193,1,2013,Ventura,0.7392479228816203
194,1,2013,Yolo,0.7912191692498408
195,1,2014,Alameda,0.6399890530770299
196,1,2014,Amador,1.0535614408099807
197,1,2014,Butte,1.7031439162123962
198,1,2014,Calaveras,0.9914818136254004
199,1,2014,Colusa,0.9939291622320006
200,1,2014,Contra Costa,0.541986671535505
201,1,2014,El Dorado,1.2079460574162537
202,1,2014,Fresno,0.5435699128326276
203,1,2014,Glenn,1.2444107495087342
204,1,2014,Humboldt,1.0880959076615448
205,1,2014,Imperial,0.7128555370401536
206,1,2014,Inyo,0.6561524868841466
207,1,2014,Kern,0.7356456863874068
208,1,2014,Kings,0.9683068519146224
209,1,2014,Lake,1.0009765446553638
210,1,2014,Los Angeles,0.43395094773994064
211,1,2014,Madera,0.7603121251655588
212,1,2014,Marin,1.1349063785934252
213,1,2014,Mariposa,0.6275591283621842
214,1,2014,Mendocino,0.9119617068166652
215,1,2014,Merced,0.7284588642415758
216,1,2014,Monterey,0.6215477560364345
217,1,2014,Napa,0.9786338384010361
218,1,2014,Nevada,1.1599898802290411
219,1,2014,Orange,0.8420833707181745
220,1,2014,Placer,0.6497199576656518
221,1,2014,Riverside,0.6062474464710403
222,1,2014,Sacramento,0.48584816673730774
223,1,2014,San Benito,0.6706904972868771
224,1,2014,San Bernardino,0.6599186312407146
225,1,2014,San Diego,0.5596814549798557
226,1,2014,San Francisco,1.2170025941577163
227,1,2014,San Joaquin,1.3268968676858255
228,1,2014,San Luis Obispo,0.6398831196811718
229,1,2014,San Mateo,1.1369943474649236
230,1,2014,Santa Barbara,0.4340469868346832
231,1,2014,Santa Clara,1.0667018354525744
232,1,2014,Santa Cruz,1.040713685514861
233,1,2014,Shasta,1.1739115359945038
234,1,2014,Siskiyou,1.1064357845195305
235,1,2014,Solano,0.693567359194101
236,1,2014,Sonoma,1.0739907748036919
237,1,2014,Stanislaus,0.7300739117609742
238,1,2014,Sutter,1.0799283066092333
239,1,2014,Tehama,1.5139744145075766
240,1,2014,Tulare,1.1112296268781676
241,1,2014,Tuolumne,0.973763705141687
242,1,2014,Ventura,0.7096383883854946
243,1,2014,Yolo,0.6917286516115231
244,1,2015,Alameda,0.40401701368819876
245,1,2015,Amador,0.45178793459157923
246,1,2015,Butte,1.2954536942122286
247,1,2015,Calaveras,0.5989768199777192
248,1,2015,Colusa,0.9104569661443821
249,1,2015,Contra Costa,0.4313289361304018
250,1,2015,El Dorado,1.219632309728246
251,1,2015,Fresno,0.36070429141157806
252,1,2015,Glenn,1.1087975457060937
253,1,2015,Humboldt,0.8158213987773876
254,1,2015,Imperial,0.6312567444516585
255,1,2015,Inyo,0.6129122886794632
256,1,2015,Kern,0.4558663092122881
257,1,2015,Kings,0.5717469295120811
258,1,2015,Lake,0.7305288620204431
259,1,2015,Los Angeles,0.36146118259307697
260,1,2015,Madera,0.89834087925321
261,1,2015,Marin,0.6628025617523048
262,1,2015,Mariposa,0.6196246842153201
263,1,2015,Mendocino,0.5345396963026636
264,1,2015,Merced,0.8756928411628262
265,1,2015,Monterey,0.5336919884500277
266,1,2015,Napa,0.6730496802048191
267,1,2015,Nevada,1.10283813700573
268,1,2015,Orange,0.6422291933194634
269,1,2015,Placer,0.6952809528829056
270,1,2015,Riverside,0.480861497884797
271,1,2015,Sacramento,0.3493008240020906
272,1,2015,San Benito,0.5173163969801602
273,1,2015,San Bernardino,0.5522526048020366
274,1,2015,San Diego,0.5015478903260249
275,1,2015,San Francisco,0.6734365996613496
276,1,2015,San Joaquin,0.9107613309298147
277,1,2015,San Luis Obispo,0.5583199422166208
278,1,2015,San Mateo,0.5631783626817127
279,1,2015,Santa Barbara,0.44191340530863166
280,1,2015,Santa Clara,0.629390420173279
281,1,2015,Santa Cruz,0.747844102421212
282,1,2015,Shasta,1.3467138099475224
283,1,2015,Siskiyou,0.7453299189173198
284,1,2015,Solano,0.5600782822375657
285,1,2015,Sonoma,0.7687856363593086
286,1,2015,Stanislaus,0.4870033930297651
287,1,2015,Sutter,0.7741561078312333
288,1,2015,Tehama,1.8515826971659795
289,1,2015,Tulare,0.7732255549700728
290,1,2015,Tuolumne,0.850800779474544
291,1,2015,Ventura,0.561647711786327
292,1,2015,Yolo,0.6022969046258507
293,1,2016,Alameda,0.7180909446747711
294,1,2016,Amador,1.390084453174709
295,1,2016,Butte,1.1388153312536002
296,1,2016,Calaveras,1.0778733145118045
297,1,2016,Colusa,1.0753232104199397
298,1,2016,Contra Costa,0.7703443630322233
299,1,2016,El Dorado,0.768088867081797
300,1,2016,Fresno,0.4676732754884019
301,1,2016,Glenn,1.1493052014124694
302,1,2016,Humboldt,0.9377305170342027
303,1,2016,Imperial,0.5623925753673424
304,1,2016,Inyo,0.6425223616770339
305,1,2016,Kern,0.5208075310370275
306,1,2016,Kings,0.8627251504774693
307,1,2016,Lake,1.3499062431440279
308,1,2016,Los Angeles,0.43213359501374765
309,1,2016,Madera,0.8178933383557009
310,1,2016,Marin,1.392031370449796
311,1,2016,Mariposa,0.6507638269506327
312,1,2016,Mendocino,1.4954800300775453
313,1,2016,Merced,1.1476650993036062
314,1,2016,Monterey,0.5963980123590009
315,1,2016,Napa,0.9857250160587786
316,1,2016,Nevada,0.74571912174275
317,1,2016,Orange,0.7558887183398243
318,1,2016,Placer,0.647238315185936
319,1,2016,Riverside,0.47672977167574115
320,1,2016,Sacramento,0.43431821207424365
321,1,2016,San Benito,0.7758269173456147
322,1,2016,San Bernardino,0.5136186670691603
323,1,2016,San Diego,0.5198713059387132
324,1,2016,San Francisco,1.6361781407990759
325,1,2016,San Joaquin,1.083812518042302
326,1,2016,San Luis Obispo,0.5099939409320341
327,1,2016,San Mateo,1.5236250834786107
328,1,2016,Santa Barbara,0.4134610082921491
329,1,2016,Santa Clara,1.518455942686056
330,1,2016,Santa Cruz,1.3882181939972507
331,1,2016,Shasta,0.9658291630479927
332,1,2016,Siskiyou,1.1812911295605142
333,1,2016,Solano,0.8735267926291784
334,1,2016,Sonoma,0.9359657456373782
335,1,2016,Stanislaus,0.7130115838384691
336,1,2016,Sutter,1.172226342266118
337,1,2016,Tehama,1.1574982632444013
338,1,2016,Tulare,0.7932304350178471
339,1,2016,Tuolumne,1.3347246650897813
340,1,2016,Ventura,0.566116763398389
341,1,2016,Yolo,0.7131102551791636
342,2,2010,Alameda,0.6066050027665723
343,2,2010,Amador,1.2419860251574457
344,2,2010,Butte,1.4289174749092441
345,2,2010,Calaveras,1.2914026624824138
346,2,2010,Colusa,0.7434823800792019
347,2,2010,Contra Costa,0.785303844320561
348,2,2010,El Dorado,0.8371785681282894
349,2,2010,Fresno,0.4958163447773752
350,2,2010,Glenn,0.9884511971024441
351,2,2010,Humboldt,1.5436679209812796
352,2,2010,Imperial,0.588946437619093
353,2,2010,Inyo,0.4018957487807564
354,2,2010,Kern,0.4721603343879981
355,2,2010,Kings,0.8949660952865474
356,2,2010,Lake,1.0362975659166225
357,2,2010,Los Angeles,0.3970757845540279
358,2,2010,Madera,1.1857587744849085
359,2,2010,Marin,1.0013638339134394
360,2,2010,Mariposa,0.8574078118632674
361,2,2010,Mendocino,0.9351682150726788
362,2,2010,Merced,1.1650149355265795
363,2,2010,Monterey,0.6158192767315873
364,2,2010,Napa,0.8958521698734463
365,2,2010,Nevada,1.1177502570222686
366,2,2010,Orange,0.7717416516721941
367,2,2010,Placer,0.5455521903825808
368,2,2010,Riverside,0.5619492543572084
369,2,2010,Sacramento,0.4745937228315572
370,2,2010,San Benito,0.7178416740260156
371,2,2010,San Bernardino,0.6149134892679872
372,2,2010,San Diego,0.485703297789964
373,2,2010,San Francisco,1.4348331354783614
374,2,2010,San Joaquin,0.9245591544414518
375,2,2010,San Luis Obispo,0.6059556633043206
376,2,2010,San Mateo,1.4295021244972583
377,2,2010,Santa Barbara,0.4335542062820189
378,2,2010,Santa Clara,0.946182447390172
379,2,2010,Santa Cruz,1.19738922824311
380,2,2010,Shasta,1.1303390194821514
381,2,2010,Siskiyou,0.8872117258018103
382,2,2010,Solano,0.6606389649875811
383,2,2010,Sonoma,0.9849340539904483
384,2,2010,Stanislaus,0.7512210203608805
385,2,2010,Sutter,0.2635421121310956
386,2,2010,Tehama,0.8121132867602553
387,2,2010,Tulare,0.9776825924950046
388,2,2010,Tuolumne,1.3684218434873556
389,2,2010,Ventura,0.45345062330855873
390,2,2010,Yolo,0.5874023250669703
391,2,2011,Alameda,0.9583273093021956
392,2,2011,Amador,1.5620759862877334
393,2,2011,Butte,1.6632918752575676
394,2,2011,Calaveras,1.2401337457820982
395,2,2011,Colusa,1.239385431543146
396,2,2011,Contra Costa,0.8459330451765067
397,2,2011,El Dorado,0.7263670121356471
398,2,2011,Fresno,0.5817917403784194
399,2,2011,Glenn,1.3528645656611535
400,2,2011,Humboldt,1.8049000560695876
401,2,2011,Imperial,0.8017643659520322
402,2,2011,Inyo,0.8106523214465409
403,2,2011,Kern,0.6202283954045513
404,2,2011,Kings,0.8012926303062553
405,2,2011,Lake,1.301636361815388
406,2,2011,Los Angeles,0.44617745550243143
407,2,2011,Madera,1.0082370850939835
408,2,2011,Marin,1.203594986725604
409,2,2011,Mariposa,0.6133411572284788
410,2,2011,Mendocino,1.4231199615364472
411,2,2011,Merced,1.2398179850551714
412,2,2011,Monterey,0.6214875397493578
413,2,2011,Napa,1.697230659384988
414,2,2011,Nevada,1.0671612107374207
415,2,2011,Orange,0.6835445054473688
416,2,2011,Placer,0.7742270644824008
417,2,2011,Riverside,0.4695470759304427
418,2,2011,Sacramento,0.5966987871625168
419,2,2011,San Benito,0.7669342257999687
420,2,2011,San Bernardino,0.6100203005851432
421,2,2011,San Diego,0.493556075886134
422,2,2011,San Francisco,1.7195531622129563
423,2,2011,San Joaquin,1.2595203818406804
424,2,2011,San Luis Obispo,0.6403264314578476
425,2,2011,San Mateo,1.6952402164013063
426,2,2011,Santa Barbara,0.45290047994583316
427,2,2011,Santa Clara,0.8667573640770115
428,2,2011,Santa Cruz,1.0326620598062395
429,2,2011,Shasta,1.1552081662004503
430,2,2011,Siskiyou,1.951990067683683
431,2,2011,Solano,1.1559851407473212
432,2,2011,Sonoma,1.3999843076254943
433,2,2011,Stanislaus,1.1412285048024073
434,2,2011,Sutter,1.451540535810348
435,2,2011,Tehama,1.236604046041574
436,2,2011,Tulare,0.9404107365780435
437,2,2011,Tuolumne,1.5754434568266467
438,2,2011,Ventura,0.47621615134265927
439,2,2011,Yolo,1.0491665762032154
440,2,2012,Alameda,0.9574615274403957
441,2,2012,Amador,1.159439969727072
442,2,2012,Butte,1.333238388096881
443,2,2012,Calaveras,1.1159508312136464
444,2,2012,Colusa,1.1446612746801283
445,2,2012,Contra Costa,0.7546800909771042
446,2,2012,El Dorado,1.2357492524639364
447,2,2012,Fresno,0.49194931780678997
448,2,2012,Glenn,1.1335209720700554
449,2,2012,Humboldt,0.9116420907174498
450,2,2012,Imperial,0.6902484434584516
451,2,2012,Inyo,0.5854155958874623
452,2,2012,Kern,0.5417005723414554
453,2,2012,Kings,0.6722146095427598
454,2,2012,Lake,1.1824726170097628
455,2,2012,Los Angeles,0.46128327496709337
456,2,2012,Madera,0.7179122768733677
457,2,2012,Marin,1.3261197010867185
458,2,2012,Mariposa,0.855114353116029
459,2,2012,Mendocino,1.3239113846397343
460,2,2012,Merced,0.9767676002834448
461,2,2012,Monterey,0.5851321342188265
462,2,2012,Napa,1.543273690006413
463,2,2012,Nevada,0.9955533391002788
464,2,2012,Orange,0.8699777299627358
465,2,2012,Placer,0.6241419172939833
466,2,2012,Riverside,0.4335183892054099
467,2,2012,Sacramento,0.5028458477765064
468,2,2012,San Benito,0.7041165860162456
469,2,2012,San Bernardino,0.5437737714511682
470,2,2012,San Diego,0.5118050886766011
471,2,2012,San Francisco,1.6528477229407907
472,2,2012,San Joaquin,1.3297608961123915
473,2,2012,San Luis Obispo,0.4560380146175119
474,2,2012,San Mateo,1.6785840620373396
475,2,2012,Santa Barbara,0.3713680790025112
476,2,2012,Santa Clara,0.7911679173970338
477,2,2012,Santa Cruz,1.2207943253738351
478,2,2012,Shasta,0.9895944408708116
479,2,2012,Siskiyou,1.1454068402949507
480,2,2012,Solano,1.0969476253839054
481,2,2012,Sonoma,1.020363217021405
482,2,2012,Stanislaus,0.8957009949768379
483,2,2012,Sutter,1.3787909368705606
484,2,2012,Tehama,1.5994433033353628
485,2,2012,Tulare,0.7617730355913738
486,2,2012,Tuolumne,1.1729741081396006
487,2,2012,Ventura,0.5218901527251002
488,2,2012,Yolo,0.9311928295387948
489,2,2013,Alameda,0.7722614471881198
490,2,2013,Amador,1.1169775317795687
491,2,2013,Butte,1.4422986485886962
492,2,2013,Calaveras,1.1171393446574638
493,2,2013,Colusa,1.041188859917475
494,2,2013,Contra Costa,0.731936656925155
495,2,2013,El Dorado,0.9860638321600197
496,2,2013,Fresno,0.552030430489273
497,2,2013,Glenn,1.3252498984240162
498,2,2013,Humboldt,0.8738674443909784
499,2,2013,Imperial,0.8898305093990752
500,2,2013,Inyo,0.5945787808189807
501,2,2013,Kern,0.5314027292178858
502,2,2013,Kings,0.9110253008454198
503,2,2013,Lake,1.0109896854729299
504,2,2013,Los Angeles,0.49376192802966107
505,2,2013,Madera,0.8837526847494418
506,2,2013,Marin,1.3581889765814372
507,2,2013,Mariposa,0.4441680186106038
508,2,2013,Merced,0.7769335375978396
509,2,2013,Monterey,0.5415503470451943
510,2,2013,Napa,1.3607563717991225
511,2,2013,Nevada,0.8215028297467604
512,2,2013,Orange,0.9255297346580306
513,2,2013,Placer,0.614265365950934
514,2,2013,Riverside,0.5275215983124528
515,2,2013,Sacramento,0.5570185568013708
516,2,2013,San Benito,0.7090214817588724
517,2,2013,San Bernardino,0.6253542232882147
518,2,2013,San Diego,0.6604506511094411
519,2,2013,San Francisco,1.3937025485348433
520,2,2013,San Joaquin,1.205025899613118
521,2,2013,San Luis Obispo,0.6196944158345428
522,2,2013,San Mateo,1.556882176783658
523,2,2013,Santa Barbara,0.4937850564400283
524,2,2013,Santa Clara,0.9378085125026586
525,2,2013,Santa Cruz,0.8931133644310881
526,2,2013,Shasta,1.0697063300290248
527,2,2013,Siskiyou,1.4587346290110619
528,2,2013,Solano,1.0418994028113355
529,2,2013,Sonoma,1.1792026846552486
530,2,2013,Stanislaus,0.8775313535222868
531,2,2013,Sutter,1.2324565801050735
532,2,2013,Tehama,1.39104316859382
533,2,2013,Tulare,0.8463538801553937
534,2,2013,Tuolumne,1.1586957590566789
535,2,2013,Ventura,0.5892053139508849
536,2,2013,Yolo,0.9103259801383214
537,2,2014,Alameda,0.877664433928075
538,2,2014,Amador,1.616887330644903
539,2,2014,Butte,1.1203363081510607
540,2,2014,Calaveras,1.3396045666828234
541,2,2014,Colusa,0.9336730226921511
542,2,2014,Contra Costa,0.7336218570282894
543,2,2014,El Dorado,1.2270359012619148
544,2,2014,Fresno,0.6142236895314271
545,2,2014,Glenn,1.1243788769949843
546,2,2014,Humboldt,0.7606170951533179
547,2,2014,Imperial,0.6431764380839287
548,2,2014,Inyo,0.6138239680119509
549,2,2014,Kern,0.7418685987170269
550,2,2014,Kings,1.0282181745366616
551,2,2014,Lake,1.2440241749898526
552,2,2014,Los Angeles,0.4425264149934038
553,2,2014,Madera,0.8480772420377881
554,2,2014,Marin,1.6704994239862967
555,2,2014,Mariposa,1.0523511060866795
556,2,2014,Mendocino,1.552209696769017
557,2,2014,Merced,1.430358595405798
558,2,2014,Monterey,0.6754648191932746
559,2,2014,Napa,1.375138488868539
560,2,2014,Nevada,1.2035457943002008
561,2,2014,Orange,1.0237599237143036
562,2,2014,Placer,0.5983001561967092
563,2,2014,Riverside,0.520068373723905
564,2,2014,Sacramento,0.5186355413634
565,2,2014,San Benito,1.0086725782926012
566,2,2014,San Bernardino,0.5892448410507013
567,2,2014,San Diego,0.5648423505234335
568,2,2014,San Francisco,1.3128160794044155
569,2,2014,San Joaquin,1.1822331671373423
570,2,2014,San Luis Obispo,0.5706424030878652
571,2,2014,San Mateo,1.5915002496966755
572,2,2014,Santa Barbara,0.4639880282132872
573,2,2014,Santa Clara,1.2464491069547399
574,2,2014,Santa Cruz,1.1804426984117165
575,2,2014,Shasta,0.9112602389414751
576,2,2014,Siskiyou,0.9877692686644559
577,2,2014,Solano,0.9380606162497244
578,2,2014,Sonoma,0.971719558735483
579,2,2014,Stanislaus,1.0347751245719108
580,2,2014,Sutter,1.1954628256603814
581,2,2014,Tehama,1.060440439593816
582,2,2014,Tulare,1.0036609528967102
583,2,2014,Tuolumne,1.5232162209308062
584,2,2014,Ventura,0.6653955506380487
585,2,2014,Yolo,0.7623274093693829
586,2,2015,Alameda,0.8860053938429214
587,2,2015,Amador,1.2632641197894112
588,2,2015,Butte,1.2800012563316394
589,2,2015,Calaveras,0.9881851218201845
590,2,2015,Colusa,1.011040974648775
591,2,2015,Contra Costa,0.7496637045521738
592,2,2015,El Dorado,1.0439680271149696
593,2,2015,Fresno,0.5763319719418046
594,2,2015,Glenn,1.2453901860707046
595,2,2015,Humboldt,0.9653052992809089
596,2,2015,Imperial,0.9150830632017721
597,2,2015,Inyo,0.7122986189613959
598,2,2015,Kern,0.6344423643397873
599,2,2015,Kings,0.8910393348070946
600,2,2015,Lake,1.5758574884889918
601,2,2015,Los Angeles,0.46850700044814625
602,2,2015,Madera,0.8194386550336789
603,2,2015,Marin,1.5317424813728486
604,2,2015,Mariposa,0.5852505017525291
605,2,2015,Mendocino,1.773824481813463
606,2,2015,Merced,0.9920678473555191
607,2,2015,Monterey,0.524437043749322
608,2,2015,Napa,1.5399170252277123
609,2,2015,Nevada,0.9221659830747044
610,2,2015,Orange,0.9371711145588837
611,2,2015,Placer,0.704679838194119
612,2,2015,Riverside,0.5271597752347837
613,2,2015,Sacramento,0.5373367503679763
614,2,2015,San Benito,0.6152299779993509
615,2,2015,San Bernardino,0.5509503867800157
616,2,2015,San Diego,0.5965663467125973
617,2,2015,San Francisco,1.7983447913740378
618,2,2015,San Joaquin,1.1859379969071389
619,2,2015,San Luis Obispo,0.5932285046618757
620,2,2015,San Mateo,1.7583691615433508
621,2,2015,Santa Barbara,0.4608496087924313
622,2,2015,Santa Clara,1.4383244180362351
623,2,2015,Santa Cruz,1.0904951286521798
624,2,2015,Shasta,1.296794015195323
625,2,2015,Siskiyou,1.6468868510239512
626,2,2015,Solano,0.9831742915730444
627,2,2015,Sonoma,1.2315710946667642
628,2,2015,Stanislaus,0.8634729257579464
629,2,2015,Sutter,1.3520596295557854
630,2,2015,Tehama,1.727460378973175
631,2,2015,Tulare,0.7647780762815566
632,2,2015,Tuolumne,1.0893531837895831
633,2,2015,Ventura,0.6849376647131121
634,2,2015,Yolo,0.7748648639102099
635,2,2016,Alameda,0.9314383166793837
636,2,2016,Amador,1.095051779690732
637,2,2016,Butte,1.2565803758131249
638,2,2016,Calaveras,0.9452259458298589
639,2,2016,Colusa,0.8575560587121238
640,2,2016,Contra Costa,0.5708774005849238
641,2,2016,El Dorado,0.758505524957598
642,2,2016,Fresno,0.4475090506302315
643,2,2016,Glenn,0.9366376689963114
644,2,2016,Humboldt,1.1867042418529947
645,2,2016,Imperial,0.5535274340048641
646,2,2016,Inyo,0.6952025487546615
647,2,2016,Kern,0.5323089211071838
648,2,2016,Kings,0.6985828638231133
649,2,2016,Lake,1.036056264060974
650,2,2016,Los Angeles,0.49260082758773394
651,2,2016,Madera,0.6823362056688753
652,2,2016,Marin,1.2577621788947466
653,2,2016,Mariposa,0.44972666326019145
654,2,2016,Mendocino,1.1936735219849925
655,2,2016,Merced,1.1095006049219018
656,2,2016,Monterey,0.4690916141580774
657,2,2016,Napa,0.9680108618307899
658,2,2016,Nevada,0.8453877299576623
659,2,2016,Orange,0.9215507084899098
660,2,2016,Placer,0.6079331308448391
661,2,2016,Riverside,0.4816390053789864
662,2,2016,Sacramento,0.42039919862456865
663,2,2016,San Benito,0.5253676575159159
664,2,2016,San Bernardino,0.5470749694344914
665,2,2016,San Diego,0.6859192296119523
666,2,2016,San Francisco,1.4291639583477909
667,2,2016,San Joaquin,1.1222554162179161
668,2,2016,San Luis Obispo,0.5680803991717206
669,2,2016,San Mateo,1.2665037979838267
670,2,2016,Santa Barbara,0.4335827106327305
671,2,2016,Santa Clara,1.2923053594942953
672,2,2016,Santa Cruz,0.8878409510475723
673,2,2016,Shasta,1.1491251750926517
674,2,2016,Siskiyou,1.2281438731659966
675,2,2016,Solano,0.8236695636329419
676,2,2016,Sonoma,0.8601476228927882
677,2,2016,Stanislaus,0.7437248274205384
678,2,2016,Sutter,0.974052140736024
679,2,2016,Tehama,0.9532253253525603
680,2,2016,Tulare,0.6747728905650436
681,2,2016,Tuolumne,1.2954277367527274
682,2,2016,Ventura,0.5366993695233826
683,2,2016,Yolo,0.6777067577741274
684,3,2010,Alameda,0.6262633863503273
685,3,2010,Amador,0.8927038671643727
686,3,2010,Butte,1.1069196826059404
687,3,2010,Calaveras,0.802962898632279
688,3,2010,Colusa,0.8321593128459811
689,3,2010,Contra Costa,0.7213738187451249
690,3,2010,El Dorado,1.0354463584790774
691,3,2010,Fresno,0.46253975044898255
692,3,2010,Glenn,0.9468326309312372
693,3,2010,Humboldt,1.4018757067463339
694,3,2010,Imperial,0.6157547390616057
695,3,2010,Inyo,0.5167984276062322
696,3,2010,Kern,0.4532597947493881
697,3,2010,Kings,0.7004654836485755
698,3,2010,Lake,0.8262598725686471
699,3,2010,Los Angeles,0.3616139720521554
700,3,2010,Madera,0.9504250771435209
701,3,2010,Marin,0.9225311235170619
702,3,2010,Mariposa,0.6573863236456995
703,3,2010,Mendocino,0.935703199390695
704,3,2010,Merced,1.1189314658110663
705,3,2010,Monterey,0.5534998580734529
706,3,2010,Napa,1.0580004792449542
707,3,2010,Nevada,1.3090803553884327
708,3,2010,Orange,0.5790002670624692
709,3,2010,Placer,0.5865566997009343
710,3,2010,Riverside,0.546047595028729
711,3,2010,Sacramento,0.4705454825209606
712,3,2010,San Benito,0.5704740995619995
713,3,2010,San Bernardino,0.5391027116601899
714,3,2010,San Diego,0.45644128366676917
715,3,2010,San Francisco,1.2661290347141911
716,3,2010,San Joaquin,0.9857358288925229
717,3,2010,San Luis Obispo,0.48971335066071625
718,3,2010,San Mateo,1.2222608099249197
719,3,2010,Santa Barbara,0.38708176826246865
720,3,2010,Santa Clara,0.7585240800359732
721,3,2010,Santa Cruz,1.0340634971269056
722,3,2010,Shasta,0.9989244261723348
723,3,2010,Siskiyou,0.8452534331913945
724,3,2010,Solano,0.8521604920496711
725,3,2010,Sonoma,0.8997726865594008
726,3,2010,Stanislaus,0.9008572785702839
727,3,2010,Sutter,0.985175122182159
728,3,2010,Tehama,1.086680675479126
729,3,2010,Tulare,0.6242748485134464
730,3,2010,Tuolumne,0.8521431173246348
731,3,2010,Ventura,0.4922803310915814
732,3,2010,Yolo,0.7816729255796362
733,3,2011,Alameda,0.9982724759837065
734,3,2011,Amador,1.5928781631202529
735,3,2011,Butte,1.1497905010766862
736,3,2011,Calaveras,1.537781746879635
737,3,2011,Colusa,1.301230747514007
738,3,2011,Contra Costa,0.8025679223171767
739,3,2011,El Dorado,1.6309867768857544
740,3,2011,Fresno,0.47844977228444885
741,3,2011,Glenn,1.3991878452868531
742,3,2011,Humboldt,1.2559410732464544
743,3,2011,Imperial,0.7019184163460996
744,3,2011,Inyo,0.909086539658956
745,3,2011,Kern,0.6158775596720811
746,3,2011,Kings,0.7518341586901212
747,3,2011,Lake,1.449544108324934
748,3,2011,Los Angeles,0.4456622921888352
749,3,2011,Madera,0.9254725518400929
750,3,2011,Marin,1.5398407333640007
751,3,2011,Mariposa,1.3188903096764084
752,3,2011,Mendocino,1.3796040287404454
753,3,2011,Merced,1.2830918429453717
754,3,2011,Monterey,0.7242044032039713
755,3,2011,Napa,1.502361308572027
756,3,2011,Nevada,1.062567251939197
757,3,2011,Orange,0.6568441139687854
758,3,2011,Placer,0.8599607234224338
759,3,2011,Riverside,0.4954368559625209
760,3,2011,Sacramento,0.5801534360682108
761,3,2011,San Benito,0.930763949040275
762,3,2011,San Bernardino,0.6678148994635351
763,3,2011,San Diego,0.43247699536600315
764,3,2011,San Francisco,1.9003895144661038
765,3,2011,San Joaquin,1.1685187561514774
766,3,2011,San Luis Obispo,0.5467331687425122
767,3,2011,San Mateo,1.851142020546861
768,3,2011,Santa Barbara,0.4165020404649173
769,3,2011,Santa Clara,0.9267199435027609
770,3,2011,Santa Cruz,1.152275387337056
771,3,2011,Shasta,1.1823841671999569
772,3,2011,Siskiyou,1.3078061984000027
773,3,2011,Solano,0.972330421295669
774,3,2011,Sonoma,1.3362261322626248
775,3,2011,Stanislaus,0.921109724197557
776,3,2011,Sutter,1.4043226346917905
777,3,2011,Tehama,1.243208586019454
778,3,2011,Tulare,0.6731356489896883
779,3,2011,Tuolumne,1.5507420447356686
780,3,2011,Ventura,0.5411810206529427
781,3,2011,Yolo,0.8949366889998002
782,3,2012,Alameda,0.8875072130657963
783,3,2012,Amador,1.2782516333200316
784,3,2012,Butte,0.991475992548915
785,3,2012,Calaveras,1.1693036167350241
786,3,2012,Colusa,0.7975909771121568
787,3,2012,Contra Costa,0.6221919744351658
788,3,2012,El Dorado,0.94270374642336
789,3,2012,Fresno,0.4826869142697027
790,3,2012,Glenn,0.9546476819228982
791,3,2012,Humboldt,0.9128081149849708
792,3,2012,Imperial,0.6728732580194797
793,3,2012,Inyo,0.8074702808936901
794,3,2012,Kern,0.5303531397772171
795,3,2012,Kings,0.5480911165294093
796,3,2012,Lake,1.113571681654951
797,3,2012,Los Angeles,0.39726820324157636
798,3,2012,Madera,0.5986094285818976
799,3,2012,Marin,1.3127094434412199
800,3,2012,Mariposa,1.0750422135957425
801,3,2012,Mendocino,1.237125202544482
