,Month,Year,County,Temp_Celsius
136,1,2013,Orange,12.503098844086026
137,1,2013,Riverside,11.476439348390452
138,1,2013,Sacramento,7.615118490143367
139,1,2013,San Benito,6.9472735428051
140,1,2013,San Bernardino,7.444935869746146
141,1,2013,San Diego,11.956103853874886
142,1,2013,San Joaquin,7.6971326344086
143,1,2013,San Luis Obispo,7.716058017429192
144,1,2013,Santa Barbara,10.736945791749841
145,1,2013,Santa Clara,8.600089880952382
146,1,2013,Santa Cruz,8.33408004480287
147,1,2013,Shasta,-1.4526198275862068
148,1,2013,Stanislaus,6.7109980370370375
149,1,2013,Tulare,6.6002923765432095
150,1,2013,Tuolumne,5.707561740740741
151,1,2013,Ventura,12.26800384359902
152,1,2014,Del Norte,8.430140055555535
153,1,2014,Fresno,10.544443032535275
