,Month,Year,County,Temp_Celsius,Temp_Levels
538,3,2011,Kern,13.218344575702075,Moderate
539,3,2011,Kings,12.665598290598297,Moderate
540,3,2011,Lake,6.801191575591984,Moderate
541,3,2011,Los Angeles,13.783295640096627,Moderate
542,3,2011,Madera,12.152112595785441,Moderate
543,3,2011,Marin,10.398911594982078,Moderate
544,3,2011,Mariposa,5.302616236897273,Moderate
545,3,2011,Merced,6.585133759259261,Moderate
546,3,2011,Mono,2.058080808080808,Moderate
547,3,2011,Monterey,11.304208592995169,Moderate
548,3,2011,Orange,14.453642222222223,Moderate
549,3,2011,Placer,12.202767509578546,Moderate
550,3,2011,Riverside,15.794104827925272,Moderate
551,3,2011,Sacramento,11.87383254444445,Moderate
552,3,2011,San Benito,10.656278879781421,Moderate
553,3,2011,San Bernardino,11.95415738327904,Moderate
554,3,2011,San Diego,13.880015854700854,Moderate
555,3,2011,San Joaquin,12.306229086021506,Moderate
556,3,2011,San Luis Obispo,11.030732554492287,Moderate
557,3,2011,Santa Barbara,12.531392672015564,Moderate
558,3,2011,Santa Clara,12.19006038530466,Moderate
559,3,2011,Santa Cruz,11.281819462365592,Moderate
560,3,2011,Shasta,0.2065527136752132,Moderate
561,3,2011,Stanislaus,12.927120681003585,Moderate
562,3,2011,Sutter,11.919642876984128,Moderate
563,3,2011,Tulare,10.690062099673202,Moderate
564,3,2011,Tuolumne,8.828224827586206,Moderate
565,3,2011,Ventura,13.208541671786996,Moderate
566,3,2011,Yolo,14.560185210727973,Moderate
567,3,2012,Amador,8.805555574074074,Moderate
568,3,2012,Butte,10.172893255451719,Moderate
569,3,2012,Calaveras,9.90421457854406,Moderate
570,3,2012,Colusa,11.446722969348661,Moderate
571,3,2012,Del Norte,8.409594695340502,Moderate
572,3,2012,El Dorado,5.698653222222221,Moderate
573,3,2012,Fresno,12.795509332712605,Moderate
574,3,2012,Glenn,11.307471283524908,Moderate
575,3,2012,Humboldt,7.147927666666667,Moderate
576,3,2012,Imperial,18.653673844086025,Moderate
577,3,2012,Inyo,12.12144835069443,Moderate
578,3,2012,Kern,12.715233891572735,Moderate
579,3,2012,Kings,12.90014884180791,Moderate
580,3,2012,Lake,6.821596817738793,Moderate
581,3,2012,Los Angeles,13.528416223130494,Moderate
582,3,2012,Madera,12.333802438794732,Moderate
583,3,2012,Marin,9.645593831417626,Moderate
584,3,2012,Mariposa,7.226270316091954,Moderate
585,3,2012,Merced,12.312952318007662,Moderate
586,3,2012,Mono,2.6868422329059833,Moderate
587,3,2012,Monterey,11.088101703296704,Moderate
588,3,2012,Orange,13.756906511839707,Moderate
589,3,2012,Placer,13.360565514403293,Moderate
590,3,2012,Riverside,14.528611516828034,Moderate
591,3,2012,Sacramento,11.611116914814817,Moderate
592,3,2012,San Benito,10.623993574074067,Moderate
593,3,2012,San Bernardino,11.2327151010101,Moderate
594,3,2012,San Diego,13.224421421502477,Moderate
595,3,2012,San Joaquin,12.356547845679016,Moderate
596,3,2012,San Luis Obispo,10.385229098883572,Moderate
597,3,2012,Santa Barbara,11.387198241758247,Moderate
598,3,2012,Santa Clara,12.045084498207887,Moderate
599,3,2012,Santa Cruz,10.479458620071684,Moderate
600,3,2012,Shasta,0.9904100198412701,Moderate
601,3,2012,Stanislaus,12.673658074074076,Moderate
602,3,2012,Sutter,12.169753111111108,Moderate
603,3,2012,Tulare,10.55575063546423,Moderate
604,3,2012,Tuolumne,8.95061727777778,Moderate
605,3,2012,Ventura,12.429045881642512,Moderate
606,3,2012,Yolo,10.78240738888889,Moderate
607,3,2013,Butte,13.745446265938075,Moderate
608,3,2013,Calaveras,12.264038225806448,Moderate
609,3,2013,Del Norte,9.629332841880343,Moderate
610,3,2013,El Dorado,8.24691360185185,Moderate
611,3,2013,Fresno,15.365244837556853,Moderate
612,3,2013,Glenn,13.88440865591398,Moderate
613,3,2013,Humboldt,9.746863835125449,Moderate
614,3,2013,Imperial,21.055402924297923,Moderate
615,3,2013,Inyo,14.734746775843028,Moderate
616,3,2013,Kern,15.389278768014863,Moderate
617,3,2013,Kings,15.195118643966548,Moderate
618,3,2013,Lake,9.823020537634408,Moderate
619,3,2013,Los Angeles,15.257966288454575,Moderate
620,3,2013,Madera,14.359388762077298,Moderate
621,3,2013,Marin,9.744623655913982,Moderate
622,3,2013,Mariposa,10.32686780651341,Moderate
623,3,2013,Merced,14.503557078853046,Moderate
624,3,2013,Mono,4.324645376647833,Moderate
625,3,2013,Monterey,11.94151169653524,Moderate
626,3,2013,Orange,15.201911630824377,Moderate
627,3,2013,Riverside,16.860644004380738,Moderate
628,3,2013,Sacramento,14.637363122759862,Moderate
629,3,2013,San Benito,12.25395759856631,Moderate
630,3,2013,San Bernardino,14.250071751443013,Moderate
631,3,2013,San Diego,14.815881553287978,Moderate
632,3,2013,San Joaquin,15.404924856630833,Moderate
633,3,2013,San Luis Obispo,12.024935243727597,Moderate
634,3,2013,Santa Barbara,12.684518907022753,Moderate
635,3,2013,Santa Clara,12.694830300925924,Moderate
636,3,2013,Santa Cruz,11.862841532258065,Moderate
637,3,2013,Shasta,3.0424382037037043,Moderate
638,3,2013,Stanislaus,14.903868620071686,Moderate
639,3,2013,Tulare,13.365876848148153,Moderate
640,3,2013,Tuolumne,12.667264032258064,Moderate
641,3,2013,Ventura,14.39398466547192,Moderate
642,3,2014,Del Norte,10.918210017921119,Moderate
643,3,2014,Fresno,15.55981410991635,Moderate
644,3,2014,Humboldt,10.60344267025088,Moderate
645,3,2014,Imperial,20.72694275388291,Moderate
646,3,2014,Inyo,13.231015779727072,Moderate
647,3,2014,Kern,14.542740943992763,Moderate
648,3,2014,Kings,16.668657891278365,Moderate
649,3,2014,Lake,10.164313870673933,Moderate
650,3,2014,Los Angeles,16.311832290448343,Moderate
651,3,2014,Madera,14.472865163043465,Moderate
652,3,2014,Mariposa,7.428160900383126,Moderate
653,3,2014,Merced,14.793906845878118,Moderate
654,3,2014,Mono,3.2395434482758523,Moderate
655,3,2014,Monterey,13.169056152927105,Moderate
656,3,2014,Orange,16.183625224014325,Moderate
657,3,2014,Riverside,17.78961644831398,Moderate
658,3,2014,Sacramento,15.278684102914376,Moderate
659,3,2014,San Benito,13.08630217741933,Moderate
660,3,2014,San Bernardino,13.915623744990873,Moderate
661,3,2014,San Diego,15.900831684587802,Moderate
662,3,2014,San Joaquin,15.152929562841512,Moderate
663,3,2014,San Luis Obispo,12.914032554799686,Moderate
664,3,2014,Santa Barbara,14.612491506410224,Moderate
665,3,2014,Santa Clara,14.699044068100331,Moderate
666,3,2014,Santa Cruz,12.903525164835143,Moderate
667,3,2014,Shasta,3.059546609195388,Moderate
668,3,2014,Stanislaus,14.911140967741913,Moderate
669,3,2014,Tulare,14.938881576086942,Moderate
670,3,2014,Ventura,15.493326373954591,Moderate
671,3,2015,Fresno,17.107940634408596,Moderate
672,3,2015,Humboldt,12.071759314814802,Moderate
673,3,2015,Imperial,21.770053650793642,Moderate
674,3,2015,Inyo,15.748231490162029,Moderate
675,3,2015,Kern,15.97858478046594,Moderate
676,3,2015,Kings,17.877285600358412,Moderate
677,3,2015,Lake,11.693487120669039,Moderate
678,3,2015,Los Angeles,18.167746276383895,Moderate
679,3,2015,Madera,16.638664883512533,Moderate
680,3,2015,Mariposa,9.98688275925925,Moderate
681,3,2015,Merced,16.15267820788529,Moderate
682,3,2015,Mono,5.764235355191238,Moderate
683,3,2015,Monterey,13.948626063321372,Moderate
684,3,2015,Orange,19.378711015531653,Moderate
685,3,2015,Riverside,20.04613013517967,Moderate
686,3,2015,Sacramento,16.678625210573472,Moderate
687,3,2015,San Benito,14.099258718637977,Moderate
688,3,2015,San Bernardino,16.216592270765883,Moderate
689,3,2015,San Diego,18.180083473895554,Moderate
690,3,2015,San Joaquin,16.55329592293905,Moderate
691,3,2015,San Luis Obispo,14.165639458781333,Moderate
692,3,2015,Santa Barbara,16.045158897922313,Moderate
693,3,2015,Santa Clara,15.495967795698913,Moderate
694,3,2015,Santa Cruz,13.533631362007148,Moderate
695,3,2015,Shasta,5.285493833333319,Moderate
696,3,2015,Stanislaus,16.5098566487455,Moderate
697,3,2015,Tulare,16.647880250896037,Moderate
698,3,2015,Ventura,17.427491114097947,Moderate
699,3,2016,Amador,11.163455806451603,Moderate
700,3,2016,Butte,13.779761770370364,Moderate
701,3,2016,Calaveras,11.502538817204291,Moderate
702,3,2016,Colusa,13.977513259259245,Moderate
703,3,2016,El Dorado,11.406712944444429,Moderate
704,3,2016,Fresno,14.79044492739897,Moderate
705,3,2016,Glenn,13.5554012222222,Moderate
706,3,2016,Imperial,20.80627651135006,Moderate
707,3,2016,Inyo,13.775494776727088,Moderate
708,3,2016,Kern,14.301974407929045,Moderate
709,3,2016,Kings,14.792354435483862,Moderate
710,3,2016,Lake,8.408365277777758,Moderate
711,3,2016,Los Angeles,15.736888825961879,Moderate
712,3,2016,Madera,14.198994243294994,Moderate
713,3,2016,Mariposa,5.968531458333323,Moderate
714,3,2016,Merced,13.891975296296275,Moderate
715,3,2016,Mono,4.439798719397353,Moderate
716,3,2016,Monterey,13.786420742753606,Moderate
717,3,2016,Orange,16.337564713261635,Moderate
718,3,2016,Riverside,18.111612578078073,Moderate
719,3,2016,Sacramento,14.353722327898543,Moderate
720,3,2016,San Benito,12.538991487455176,Moderate
721,3,2016,San Bernardino,14.287289232658058,Moderate
722,3,2016,San Diego,15.289375271002688,Moderate
723,3,2016,San Joaquin,14.47601999999999,Moderate
724,3,2016,San Luis Obispo,12.261086307493525,Moderate
725,3,2016,Santa Barbara,14.121047212940848,Moderate
726,3,2016,Santa Clara,14.250560685185155,Moderate
727,3,2016,Santa Cruz,12.359626211293238,Moderate
728,3,2016,Shasta,2.121913611111099,Moderate
729,3,2016,Stanislaus,15.662335770609312,Moderate
730,3,2016,Sutter,13.80806391666666,Moderate
731,3,2016,Tulare,13.424452265624987,Moderate
732,3,2016,Ventura,14.498128697729966,Moderate
733,3,2016,Yolo,13.570024629629616,Moderate
734,4,2010,Amador,9.823302481481482,Moderate
735,4,2010,Butte,11.956763287878792,Moderate
736,4,2010,Calaveras,10.824845666666668,Moderate
737,4,2010,Colusa,13.308531746031745,Moderate
738,4,2010,Del Norte,9.404761923076924,Moderate
739,4,2010,El Dorado,6.323505526315791,Moderate
740,4,2010,Fresno,13.85116319347319,Moderate
741,4,2010,Glenn,13.123346567460318,Moderate
742,4,2010,Humboldt,9.10101134099617,Moderate
743,4,2010,Imperial,20.983109629629627,Moderate
744,4,2010,Inyo,12.610601445868948,Moderate
745,4,2010,Kern,14.639469845105333,Moderate
746,4,2010,Kings,13.951091250000001,Moderate
747,4,2010,Lake,8.491727590953785,Moderate
748,4,2010,Los Angeles,14.379893260802472,Moderate
749,4,2010,Madera,13.264285370370366,Moderate
750,4,2010,Marin,10.253033237547895,Moderate
751,4,2010,Mariposa,6.066134754098359,Moderate
752,4,2010,Merced,12.83474237037037,Moderate
753,4,2010,Mono,3.1500175252525264,Moderate
754,4,2010,Monterey,11.643984160353538,Moderate
755,4,2010,Orange,15.04131942592593,Moderate
756,4,2010,Placer,13.16251603448276,Moderate
757,4,2010,Riverside,16.7806264106583,Moderate
758,4,2010,Sacramento,13.376826324074077,Moderate
759,4,2010,San Benito,11.100848390804595,Moderate
760,4,2010,San Bernardino,13.085528561571127,Moderate
761,4,2010,San Diego,14.183700680555548,Moderate
762,4,2010,San Joaquin,13.512774846743298,Moderate
763,4,2010,San Luis Obispo,11.23890037589828,Moderate
764,4,2010,Santa Barbara,12.381239632536117,Moderate
765,4,2010,Santa Cruz,11.104074484126986,Moderate
766,4,2010,Shasta,1.2830387222222221,Moderate
767,4,2010,Stanislaus,14.148946379310345,Moderate
768,4,2010,Sutter,13.617283962962963,Moderate
769,4,2010,Tulare,11.161439524353124,Moderate
770,4,2010,Tuolumne,9.65118141762452,Moderate
771,4,2010,Ventura,13.023642884399546,Moderate
772,4,2010,Yolo,12.602623462962965,Moderate
773,4,2011,Amador,11.168612444444447,Moderate
774,4,2011,Butte,13.192888295985055,Moderate
775,4,2011,Calaveras,13.4770114559387,Moderate
776,4,2011,Colusa,14.575617333333334,Moderate
777,4,2011,Del Norte,9.246913611111113,Moderate
778,4,2011,El Dorado,7.730884425612054,Moderate
779,4,2011,Fresno,15.679077605363993,Moderate
780,4,2011,Glenn,14.450617259259259,Moderate
781,4,2011,Humboldt,9.317901296296297,Moderate
782,4,2011,Imperial,22.718106969135807,Moderate
783,4,2011,Inyo,14.446430954135952,Moderate
784,4,2011,Kern,16.11958401061174,Moderate
785,4,2011,Kings,15.962795715197956,Moderate
786,4,2011,Lake,9.498456777777777,Moderate
787,4,2011,Los Angeles,16.051022203703706,Moderate
788,4,2011,Madera,14.885393574074072,Moderate
789,4,2011,Marin,10.356524592592592,Moderate
790,4,2011,Mariposa,8.062255448028674,Moderate
791,4,2011,Merced,14.832930740740743,Moderate
792,4,2011,Mono,5.136684305555557,Moderate
793,4,2011,Monterey,11.860694956304622,Moderate
794,4,2011,Orange,16.679513851851855,Moderate
795,4,2011,Placer,14.251419662698412,Moderate
796,4,2011,Riverside,17.79032628518519,Moderate
797,4,2011,Sacramento,14.305464448173005,Moderate
798,4,2011,San Benito,12.036911222222223,Moderate
799,4,2011,San Bernardino,14.45364875442321,Moderate
800,4,2011,San Diego,15.64993577546297,Moderate
801,4,2011,San Joaquin,14.528832471910118,Moderate
802,4,2011,San Luis Obispo,12.340240693779903,Moderate
803,4,2011,Santa Barbara,13.651462613493862,Moderate
804,4,2011,Santa Clara,13.416020333333336,Moderate
805,4,2011,Santa Cruz,11.73078174074074,Moderate
806,4,2011,Shasta,1.8138227579365078,Moderate
807,4,2011,Stanislaus,15.453703759259257,Moderate
808,4,2011,Sutter,14.700617240740744,Moderate
809,4,2011,Tulare,13.157937444444443,Moderate
810,4,2011,Tuolumne,11.51899747126437,Moderate
811,4,2011,Ventura,14.844081183574891,Moderate
812,4,2011,Yolo,17.206991407407408,Moderate
813,4,2012,Amador,12.763723611111109,Moderate
814,4,2012,Butte,14.162169022988506,Moderate
815,4,2012,Calaveras,13.665980781893007,Moderate
816,4,2012,Colusa,15.665895055555554,Moderate
817,4,2012,Del Norte,10.60310901851852,Moderate
818,4,2012,El Dorado,9.492365185185188,Moderate
819,4,2012,Fresno,16.83511130057804,Moderate
820,4,2012,Glenn,15.504298908730158,Moderate
821,4,2012,Humboldt,11.309413648148146,Moderate
822,4,2012,Imperial,22.800000000000008,Moderate
823,4,2012,Inyo,16.89873311588738,Moderate
824,4,2012,Kern,16.311951339869278,Moderate
825,4,2012,Kings,16.823317937853112,Moderate
826,4,2012,Lake,10.732501558380417,Moderate
827,4,2012,Los Angeles,16.05376019191918,Moderate
828,4,2012,Madera,15.993556235632184,Moderate
829,4,2012,Marin,10.863425925925927,Moderate
830,4,2012,Mariposa,11.866927312091505,Moderate
831,4,2012,Merced,15.692115296296299,Moderate
832,4,2012,Mono,6.573374736346518,Moderate
833,4,2012,Monterey,12.685956796296297,Moderate
834,4,2012,Orange,14.583564824074076,Moderate
835,4,2012,Placer,17.689176283524905,Moderate
836,4,2012,Riverside,18.952262637860088,Moderate
837,4,2012,Sacramento,15.390606433333335,Moderate
838,4,2012,San Benito,13.091650951035781,Moderate
839,4,2012,San Bernardino,15.077162168338907,Moderate
840,4,2012,San Diego,15.130099474662948,Moderate
841,4,2012,San Joaquin,15.868525228395061,Moderate
842,4,2012,San Luis Obispo,13.078646548577563,Moderate
843,4,2012,Santa Barbara,13.398390638699935,Moderate
844,4,2012,Santa Clara,14.817866388888888,Moderate
845,4,2012,Santa Cruz,12.635030870370368,Moderate
846,4,2012,Shasta,4.359292321428572,Moderate
847,4,2012,Stanislaus,16.523632589453857,Moderate
848,4,2012,Sutter,16.25308642592593,Moderate
849,4,2012,Tulare,14.204055717592597,Moderate
850,4,2012,Tuolumne,12.832647407407407,Moderate
851,4,2012,Ventura,15.043737993827166,Moderate
852,4,2012,Yolo,14.732689203703703,Moderate
853,4,2013,Butte,17.30579095103578,Moderate
854,4,2013,Calaveras,14.770131851851852,Moderate
855,4,2013,Del Norte,11.484299518518519,Moderate
856,4,2013,El Dorado,10.93455741054614,Moderate
857,4,2013,Fresno,18.318628250793644,Moderate
858,4,2013,Glenn,18.55246914814815,Moderate
859,4,2013,Humboldt,12.416315944444445,Moderate
860,4,2013,Imperial,23.34389528395062,Moderate
861,4,2013,Inyo,18.01063812078568,Moderate
862,4,2013,Kern,18.49871032188841,Moderate
863,4,2013,Kings,18.565720845679014,Moderate
864,4,2013,Lake,13.2609710270775,Moderate
865,4,2013,Los Angeles,16.06296215805471,Moderate
866,4,2013,Madera,17.16194352469136,Moderate
867,4,2013,Marin,10.728741333333335,Moderate
868,4,2013,Mariposa,13.095966741996238,Moderate
869,4,2013,Merced,17.885030851851855,Moderate
870,4,2013,Mono,6.861298716475096,Moderate
871,4,2013,Monterey,13.341094117283951,Moderate
872,4,2013,Orange,16.367750268518524,Moderate
873,4,2013,Riverside,18.7053627037037,Moderate
874,4,2013,Sacramento,17.995694412037047,Moderate
875,4,2013,San Benito,14.773037916666663,Moderate
876,4,2013,San Bernardino,16.50286543418805,Moderate
877,4,2013,San Diego,15.691581404387211,Moderate
878,4,2013,San Joaquin,18.843174104938274,Moderate
879,4,2013,San Luis Obispo,13.974449803703708,Moderate
880,4,2013,Santa Barbara,13.709704072310403,Moderate
881,4,2013,Santa Clara,15.647301203703703,Moderate
882,4,2013,Santa Cruz,13.619212972222218,Moderate
883,4,2013,Shasta,5.989688537037037,Moderate
884,4,2013,Stanislaus,18.08246107407407,Moderate
885,4,2013,Tulare,16.167513192541858,Moderate
886,4,2013,Tuolumne,15.037808592592592,Moderate
887,4,2013,Ventura,15.566877583333328,Moderate
888,4,2014,Del Norte,12.010064444444431,Moderate
889,4,2014,Fresno,18.272648618721455,Moderate
890,4,2014,Humboldt,12.722222259259247,Moderate
891,4,2014,Imperial,23.215653524691337,Moderate
892,4,2014,Inyo,17.34983853629629,Moderate
893,4,2014,Kern,16.903284733893543,Moderate
894,4,2014,Kings,18.853652271604926,Moderate
895,4,2014,Lake,12.360532393518495,Moderate
896,4,2014,Los Angeles,17.370204523217225,Moderate
897,4,2014,Madera,16.84026828590785,Moderate
898,4,2014,Mariposa,9.797453690476171,Moderate
899,4,2014,Merced,17.340192370370357,Moderate
900,4,2014,Mono,6.647110469348643,Moderate
901,4,2014,Monterey,13.665380672839497,Moderate
902,4,2014,Orange,17.505941398148135,Moderate
903,4,2014,Riverside,19.738911374739338,Moderate
904,4,2014,Sacramento,17.316408591954016,Moderate
905,4,2014,San Benito,14.21622477777777,Moderate
906,4,2014,San Bernardino,16.598565420138883,Moderate
907,4,2014,San Diego,16.890716597883575,Moderate
908,4,2014,San Joaquin,17.405579913793087,Moderate
909,4,2014,San Luis Obispo,13.926103648542144,Moderate
910,4,2014,Santa Barbara,14.458802418209851,Moderate
911,4,2014,Santa Clara,15.33125789272028,Moderate
912,4,2014,Santa Cruz,13.460056111111099,Moderate
913,4,2014,Shasta,4.8698914750957725,Moderate
914,4,2014,Stanislaus,17.276024166666655,Moderate
915,4,2014,Tulare,16.658137423167833,Moderate
916,4,2014,Ventura,16.387908466049378,Moderate
917,4,2015,Fresno,17.414606144444424,Moderate
918,4,2015,Humboldt,11.922839481481462,Moderate
919,4,2015,Imperial,22.306075592592585,Moderate
920,4,2015,Inyo,16.353428085137086,Moderate
921,4,2015,Kern,16.019330943486576,Moderate
922,4,2015,Kings,18.218960379629607,Moderate
923,4,2015,Lake,11.453703685185165,Moderate
924,4,2015,Los Angeles,17.33397948518516,Moderate
925,4,2015,Madera,16.845678999999986,Moderate
926,4,2015,Mariposa,9.46683771825394,Moderate
927,4,2015,Merced,16.895502629629615,Moderate
928,4,2015,Mono,5.475505442561181,Moderate
929,4,2015,Monterey,12.928240728395043,Moderate
930,4,2015,Orange,18.220576129629617,Moderate
931,4,2015,Riverside,19.74924114646463,Moderate
932,4,2015,Sacramento,16.63559354048963,Moderate
933,4,2015,San Benito,13.50756509259258,Moderate
934,4,2015,San Bernardino,15.72107317931793,Moderate
935,4,2015,San Diego,17.341223045267476,Moderate
936,4,2015,San Joaquin,16.788133527777767,Moderate
937,4,2015,San Luis Obispo,13.153978574074058,Moderate
938,4,2015,Santa Barbara,14.640957819912588,Moderate
939,4,2015,Santa Clara,14.884561222222212,Moderate
940,4,2015,Santa Cruz,12.754243861111101,Moderate
941,4,2015,Shasta,5.235786185185166,Moderate
942,4,2015,Stanislaus,16.533475726495713,Moderate
943,4,2015,Tulare,14.377777961393578,Moderate
944,4,2015,Ventura,16.155622759259252,Moderate
945,4,2016,Amador,14.051245229885042,Moderate
946,4,2016,Butte,17.571160143790834,Moderate
947,4,2016,Calaveras,14.208732452107261,Moderate
948,4,2016,Colusa,17.742206870370364,Moderate
949,4,2016,El Dorado,14.545657739463595,Moderate
950,4,2016,Fresno,17.91414337845458,Moderate
951,4,2016,Glenn,17.68853764367815,Moderate
952,4,2016,Imperial,23.16168964814813,Moderate
953,4,2016,Inyo,16.844029296974313,Moderate
954,4,2016,Kern,17.253609428418795,Moderate
955,4,2016,Kings,18.299628212962958,Moderate
956,4,2016,Lake,11.801494463937605,Moderate
957,4,2016,Los Angeles,17.876708772222205,Moderate
958,4,2016,Madera,17.0964506111111,Moderate
959,4,2016,Mariposa,9.686909484126966,Moderate
960,4,2016,Merced,16.901234611111104,Moderate
961,4,2016,Mono,6.2492018007662695,Moderate
962,4,2016,Monterey,15.011514987515595,Moderate
963,4,2016,Orange,18.47031893209875,Moderate
964,4,2016,Riverside,20.18727530105524,Moderate
965,4,2016,Sacramento,17.520218702574507,Moderate
966,4,2016,San Benito,14.108410481481462,Moderate
967,4,2016,San Bernardino,16.617355036730945,Moderate
968,4,2016,San Diego,17.048607685185164,Moderate
969,4,2016,San Joaquin,17.38840039325841,Moderate
970,4,2016,San Luis Obispo,14.04303921850078,Moderate
971,4,2016,Santa Barbara,15.266873403606464,Moderate
972,4,2016,Santa Clara,16.321387854406108,Moderate
973,4,2016,Santa Cruz,13.98148147834273,Moderate
974,4,2016,Shasta,5.905257936507921,Moderate
975,4,2016,Stanislaus,18.91666666666666,Moderate
976,4,2016,Sutter,16.4864782183908,Moderate
977,4,2016,Tulare,15.263787247942377,Moderate
978,4,2016,Tuolumne,13.7719723765432,Moderate
979,4,2016,Ventura,16.524188141975294,Moderate
980,4,2016,Yolo,17.1538865079365,Moderate
981,5,2010,Amador,13.05182193548387,Moderate
982,5,2010,Butte,15.83056346153846,Moderate
983,5,2010,Calaveras,13.744094193548387,Moderate
984,5,2010,Colusa,16.78390082437276,Moderate
985,5,2010,Del Norte,11.4832287654321,Moderate
986,5,2010,El Dorado,8.799382708333331,Moderate
987,5,2010,Fresno,17.718859197939675,Moderate
988,5,2010,Glenn,16.65695935483871,Moderate
989,5,2010,Humboldt,11.568672870370367,Moderate
990,5,2010,Imperial,25.301991986260457,Moderate
991,5,2010,Inyo,16.729640636304904,Moderate
992,5,2010,Kern,18.711509182272152,Moderate
993,5,2010,Kings,18.049768518518512,Moderate
994,5,2010,Lake,11.175626129785254,Moderate
995,5,2010,Los Angeles,16.52565053464755,Moderate
996,5,2010,Madera,16.99301333333333,Moderate
997,5,2010,Marin,10.478156953405017,Moderate
998,5,2010,Mariposa,9.533701070127508,Moderate
999,5,2010,Merced,16.677769964157704,Moderate
1000,5,2010,Mono,6.495980891330892,Moderate
1001,5,2010,Monterey,13.019048823178023,Moderate
1002,5,2010,Nevada,9.874338670634918,Moderate
1003,5,2010,Orange,17.107452186379934,Moderate
1004,5,2010,Placer,16.333631971326167,Moderate
1005,5,2010,Riverside,20.485237401433693,Moderate
1006,5,2010,Sacramento,16.54891415471924,Moderate
1007,5,2010,San Benito,13.593426939890712,Moderate
1008,5,2010,San Bernardino,16.492548571195815,Moderate
1009,5,2010,San Diego,15.927737116935488,Moderate
1010,5,2010,San Joaquin,16.85816593189964,Moderate
1011,5,2010,San Luis Obispo,13.616728371273712,Moderate
1012,5,2010,Santa Barbara,14.028125964405952,Moderate
1013,5,2010,Santa Cruz,12.208825018214934,Moderate
1014,5,2010,Shasta,4.567901240740741,Moderate
1015,5,2010,Stanislaus,17.49701311827957,Moderate
1016,5,2010,Sutter,17.194593727598566,Moderate
1017,5,2010,Tehama,14.225427393162395,Moderate
1018,5,2010,Tulare,14.903142736763614,Moderate
1019,5,2010,Tuolumne,13.055555537037037,Moderate
1020,5,2010,Ventura,15.401574690220171,Moderate
1021,5,2010,Yolo,15.94930130824373,Moderate
1022,5,2011,Amador,12.888167508960573,Moderate
1023,5,2011,Butte,15.463790318138656,Moderate
1024,5,2011,Calaveras,15.02688170250896,Moderate
1025,5,2011,Colusa,16.539725179211473,Moderate
1026,5,2011,Del Norte,11.055107562724015,Moderate
1027,5,2011,El Dorado,9.391923445378154,Moderate
1028,5,2011,Fresno,17.640332856630824,Moderate
1029,5,2011,Glenn,17.079966954022993,Moderate
1030,5,2011,Humboldt,11.687723082437277,Moderate
1031,5,2011,Imperial,24.356083231780165,Moderate
1032,5,2011,Inyo,17.31517620510663,Moderate
1033,5,2011,Kern,18.750329441457588,Moderate
1034,5,2011,Kings,18.273017723004696,Moderate
1035,5,2011,Lake,11.364994027777781,Moderate
1036,5,2011,Los Angeles,16.959851293906816,Moderate
1037,5,2011,Madera,16.91303374551971,Moderate
1038,5,2011,Marin,10.877389498207886,Moderate
1039,5,2011,Mariposa,10.325347547169809,Moderate
1040,5,2011,Merced,16.620143136200717,Moderate
1041,5,2011,Mono,7.436808722222222,Moderate
1042,5,2011,Monterey,12.64008222832723,Moderate
1043,5,2011,Nevada,12.320727111111115,Moderate
1044,5,2011,Orange,17.51596683462532,Moderate
1045,5,2011,Placer,16.19701109318996,Moderate
1046,5,2011,Riverside,19.544121487208873,Moderate
1047,5,2011,Sacramento,15.894919054834048,Moderate
1048,5,2011,San Benito,13.090277804659497,Moderate
1049,5,2011,San Bernardino,16.21801155822491,Moderate
1050,5,2011,San Diego,16.311286202956992,Moderate
1051,5,2011,San Joaquin,16.2500216427718,Moderate
1052,5,2011,San Luis Obispo,13.32163431600956,Moderate
1053,5,2011,Santa Barbara,13.790249161856659,Moderate
1054,5,2011,Santa Clara,14.533591765232979,Moderate
1055,5,2011,Santa Cruz,12.237758497267757,Moderate
1056,5,2011,Shasta,4.740740777777776,Moderate
1057,5,2011,Stanislaus,17.120669050179217,Moderate
1058,5,2011,Sutter,16.472520967741936,Moderate
1059,5,2011,Tehama,14.292592600000003,Moderate
1060,5,2011,Tulare,15.27068938888889,Moderate
1061,5,2011,Tuolumne,13.047341684587815,Moderate
1062,5,2011,Ventura,15.46256038043479,Moderate
1063,5,2011,Yolo,18.93219831541219,Moderate
1064,5,2012,Amador,16.34781960573477,Moderate
1065,5,2012,Butte,19.411712814207654,Moderate
1066,5,2012,Calaveras,16.855177258064515,Moderate
1067,5,2012,Colusa,20.76999838709677,Moderate
1068,5,2012,Del Norte,12.370818440860216,Moderate
1069,5,2012,El Dorado,13.73771646174864,Moderate
1070,5,2012,Fresno,21.510597951015548,Moderate
1071,5,2012,Glenn,20.748954569892472,Moderate
1072,5,2012,Humboldt,14.06368712962963,Moderate
1073,5,2012,Imperial,28.246927541218653,Moderate
1074,5,2012,Inyo,22.669449433406932,Moderate
1075,5,2012,Kern,21.347791085390956,Moderate
1076,5,2012,Kings,21.667040035842298,Moderate
1077,5,2012,Lake,15.179584829749107,Moderate
1078,5,2012,Los Angeles,18.36988901175215,Moderate
1079,5,2012,Madera,20.360452078853047,Moderate
1080,5,2012,Marin,10.97618301075269,Moderate
1081,5,2012,Mariposa,15.28586259124087,Moderate
1082,5,2012,Merced,20.495850824372763,Moderate
